Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
"EDL","7350","500","EDL 7350: 500","72%","28%","0%","0%","0%","0%","0%","0%","Knoeppel, Robert C",""
"EDL","7400","500","EDL 7400: 500","78%","11%","11%","0%","0%","0%","0%","0%","Buskey, Frederick C",""
"EDL","8850","400","Selected Topics","67%","33%","0%","0%","0%","0%","0%","0%","Gonzales, Leslie D",""
"EDL","9100","400","Intro Phd Seminar","67%","17%","6%","0%","11%","0%","0%","0%","Lindle, Jane C",""
"EDLT","4580","1","EDLT 4580: 001","76%","19%","5%","0%","0%","0%","0%","0%","McNair, Jonda Cecole",""
"EDLT","4600","1","Teaching Reading Grades 2-6","80%","20%","0%","0%","0%","0%","0%","0%","Fullerton, Susan Kin",""
"EDLT","4620","1","EDLT 4620: 001","77%","19%","4%","0%","0%","0%","0%","0%","McNair, Jonda Cecole",""
"EDLT","4630","1","EDLT 4630: 001","65%","24%","12%","0%","0%","0%","0%","0%","Axelrod, Ysaaca D",""
"EDLT","8670","400","EDLT 8670: 400","89%","6%","6%","0%","0%","0%","0%","0%","Dunston, Pamela J",""
"EDLT","8670","401","EDLT 8670: 401","83%","17%","0%","0%","0%","0%","0%","0%","Wilder, Phillip Mich",""
"EDLT","8740","501","EDLT 8740: 501","88%","13%","0%","0%","0%","0%","0%","0%","Cole, Mikel Walker",""
"EDSC","4370","1","EDSC 4370: 001","58%","32%","11%","0%","0%","0%","0%","0%","Horton, Robert M",""
"EDSC","8920","400","EDSC 8920: 400","83%","17%","0%","0%","0%","0%","0%","0%","Marshall, Jeff C",""
"EDSP","3700","1","Intro to Special Ed","76%","15%","6%","0%","3%","0%","0%","0%","Ryan, Joseph Benedic",""
"EDSP","3700","2","Intro to Special Ed","78%","5%","10%","3%","5%","0%","0%","0%","Ryan, Joseph Benedic",""
"EDSP","3700","3","Intro to Special Ed","78%","12%","7%","0%","2%","0%","0%","0%","Ennis, Robin Parks",""
"EDSP","3730","1","EDSP 3730: 001","88%","13%","0%","0%","0%","0%","0%","0%","Mackiewicz, Sara Moo",""
"EDSP","3750","1","EDSP 3750: 001","88%","12%","0%","0%","0%","0%","0%","0%","Mackiewicz, Sara Moo",""
"EDSP","4910","1","EDSP 4910: 001","67%","29%","0%","0%","4%","0%","0%","0%","Katsiyannis, Antonis",""
"EDSP","4950","1","EDSP 4950: 001","90%","10%","0%","0%","0%","0%","0%","0%","Hodge, Martha J",""
"EDSP","4980","1","EDSP 4980: 001","88%","12%","0%","0%","0%","0%","0%","0%","Romansky, Beverly Lu",""
"EES","2020","1","EES 2020: 001","49%","44%","2%","0%","2%","0%","0%","2%","Finneran, Kevin Thom",""
"EES","4010","1","EES 4010: 001","41%","49%","10%","0%","0%","0%","0%","0%","Carraway, Elizabeth",""
"EES","4010","2","EES 4010: 002","15%","58%","23%","2%","0%","0%","0%","2%","Coates, John T",""
"EES","4020","1","EES 4020: 001","41%","41%","9%","0%","5%","0%","0%","5%","Ladner, David Allen",""
"EES","4750","1","EES 4750: 001","85%","15%","0%","0%","0%","0%","0%","0%","Ladner, David Allen",""
"EES","4840","1","Solid Waste Mgt","29%","55%","10%","3%","3%","0%","0%","0%","Overcamp, Thomas J",""
"EES","4850","1","EES 4850: 001","30%","59%","8%","3%","0%","0%","0%","0%","Schlautman, Mark A.",""
"EES","6110","1","EES 6110: 001","38%","50%","13%","0%","0%","0%","0%","0%","Devol, Timothy A",""
"EES","6850","1","EES 6850: 001","33%","67%","0%","0%","0%","0%","0%","0%","Schlautman, Mark A.",""
"EES","8030","1","EES 8030: 001","50%","40%","10%","0%","0%","0%","0%","0%","Karanfil, Tanju",""
"EES","8040","1","EES 8040: 001","54%","46%","0%","0%","0%","0%","0%","0%","Freedman, David L",""
"EES","8050","1","EES 8050: 001","75%","25%","0%","0%","0%","0%","0%","0%","Karanfil, Tanju",""
"EES","8120","1","EES 8120: 001","67%","0%","0%","0%","0%","0%","0%","33%","Shuller-Nickles, Lin",""
"EES","8200","1","EES 8200: 001","63%","38%","0%","0%","0%","0%","0%","0%","Anctil, Annick",""
"EES","8450","1","EES 8450: 001","67%","17%","17%","0%","0%","0%","0%","0%","Lee, Cindy M",""
"EES","8830","2","Advanced Topics in Health Phys","71%","0%","0%","0%","0%","0%","0%","29%","Devol, Timothy A",""
"ELE","3010","1","Intro to Entre","87%","13%","0%","0%","0%","0%","0%","0%","Hopkins, John Edward",""
"ELE","3010","2","Intro to Entre","56%","38%","5%","0%","0%","0%","0%","0%","Santella, Anthony Pa",""
"ELE","4010","1","Exec Lead & Entr II","73%","28%","0%","0%","0%","0%","0%","0%","Santella, Anthony Pa",""
"ENGL","1030","1","Accelerated Composition","47%","37%","5%","11%","0%","0%","0%","0%","Salley, Leslie Ann",""
"ENGL","1030","3","Accelerated Composition","83%","17%","0%","0%","0%","0%","0%","0%","Roberts, Megan Leigh",""
"ENGL","1030","4","Accelerated Composition","58%","32%","0%","0%","0%","0%","0%","11%","Beard, Stephanie Pai",""
"ENGL","1030","5","Accelerated Composition","21%","37%","26%","5%","11%","0%","0%","0%","Fetzer, Jacqueline E",""
"ENGL","1030","6","Accelerated Composition","59%","35%","0%","6%","0%","0%","0%","0%","Gay, Kristen N",""
"ENGL","1030","7","Accelerated Composition","50%","25%","15%","0%","5%","0%","0%","5%","Salley, Leslie Ann",""
"ENGL","1030","9","Accelerated Composition","72%","11%","6%","0%","6%","0%","0%","6%","Fetzer, Jacqueline E",""
"ENGL","1030","10","Accelerated Composition","79%","21%","0%","0%","0%","0%","0%","0%","Beard, Stephanie Pai",""
"ENGL","1030","11","Accelerated Composition","50%","40%","5%","0%","5%","0%","0%","0%","Salley, Leslie Ann",""
"ENGL","1030","12","Accelerated Composition","85%","10%","0%","0%","0%","0%","0%","5%","Stubblefield, David",""
"ENGL","1030","14","Accelerated Composition","58%","37%","5%","0%","0%","0%","0%","0%","Pearson, Dustin Kyle",""
"ENGL","1030","15","Accelerated Composition","53%","47%","0%","0%","0%","0%","0%","0%","Salley, Leslie Ann",""
"ENGL","1030","16","Accelerated Composition","90%","5%","5%","0%","0%","0%","0%","0%","Stubblefield, David",""
"ENGL","1030","17","Accelerated Composition","79%","16%","0%","5%","0%","0%","0%","0%","Pearson, Dustin Kyle",""
"ENGL","1030","18","Accelerated Composition","45%","30%","10%","0%","10%","0%","0%","5%","Carson, Adrian L",""
"ENGL","1030","19","Accelerated Composition","85%","15%","0%","0%","0%","0%","0%","0%","Harner, Kathryn Eliz",""
"ENGL","1030","21","Accelerated Composition","58%","26%","5%","0%","0%","0%","0%","11%","Milligan, Caleb Andr",""
"ENGL","1030","24","Accelerated Composition","90%","0%","5%","5%","0%","0%","0%","0%","Smith, Laura Ann",""
"ENGL","1030","25","Accelerated Composition","70%","25%","5%","0%","0%","0%","0%","0%","Richards, Hilary L",""
"ENGL","1030","26","Accelerated Composition","75%","15%","5%","0%","0%","0%","0%","5%","Blass, Catherine Mar",""
"ENGL","1030","28","Accelerated Composition","74%","16%","0%","5%","0%","0%","0%","5%","Harner, Kathryn Eliz",""
"ENGL","1030","29","Accelerated Composition","37%","42%","16%","0%","5%","0%","0%","0%","Milligan, Caleb Andr",""
"ENGL","1030","32","Accelerated Composition","58%","37%","5%","0%","0%","0%","0%","0%","Smith, Laura Ann",""
"ENGL","1030","33","Accelerated Composition","84%","5%","5%","5%","0%","0%","0%","0%","Richards, Hilary L",""
"ENGL","1030","35","Accelerated Composition","58%","26%","11%","0%","0%","0%","0%","5%","Prince, Kiera Angeli",""
"ENGL","1030","36","Accelerated Composition","84%","11%","0%","0%","5%","0%","0%","0%","Elrick, Katherine A",""
"ENGL","1030","37","Accelerated Composition","89%","6%","0%","0%","6%","0%","0%","0%","Stowe, Shawn Andrew",""
"ENGL","1030","38","Accelerated Composition","83%","6%","0%","0%","0%","0%","0%","11%","Hanzalik, Katherine",""
"ENGL","1030","39","Accelerated Composition","79%","16%","5%","0%","0%","0%","0%","0%","Osborn, Matthew Jose",""
"ENGL","1030","40","Accelerated Composition","63%","32%","0%","0%","5%","0%","0%","0%","Martin, Joshua Lee",""
"ENGL","1030","41","Accelerated Composition","74%","21%","5%","0%","0%","0%","0%","0%","Zertuche, Hayley Ren",""
"ENGL","1030","42","Accelerated Composition","85%","10%","0%","0%","5%","0%","0%","0%","Elrick, Katherine A",""
"ENGL","1030","44","Accelerated Composition","89%","6%","0%","0%","0%","0%","0%","6%","Hanzalik, Katherine",""
"ENGL","1030","46","Accelerated Composition","63%","32%","5%","0%","0%","0%","0%","0%","Osborn, Matthew Jose",""
"ENGL","1030","48","Accelerated Composition","65%","30%","0%","0%","5%","0%","0%","0%","Martin, Joshua Lee",""
"ENGL","1030","51","Accelerated Composition","85%","0%","5%","0%","5%","0%","0%","5%","Ramler, Mari Elena",""
"ENGL","1030","52","Accelerated Composition","75%","20%","5%","0%","0%","0%","0%","0%","Prince, Kiera Angeli",""
"ENGL","1030","53","Accelerated Composition","39%","56%","6%","0%","0%","0%","0%","0%","Pekalak, Justyna Ann",""
"ENGL","1030","54","Accelerated Composition","65%","30%","0%","0%","0%","0%","0%","5%","Hall, Eric Thomas",""
"ENGL","1030","57","Accelerated Composition","79%","11%","0%","0%","5%","0%","0%","5%","Gay, Kristen N",""
"ENGL","1030","58","Accelerated Composition","84%","0%","5%","0%","0%","0%","0%","11%","Fuller, Samuel Jacks",""
"ENGL","1030","59","Accelerated Composition","84%","16%","0%","0%","0%","0%","0%","0%","Carver, Alyssa Chris",""
"ENGL","1030","60","Accelerated Composition","21%","68%","11%","0%","0%","0%","0%","0%","Pekalak, Justyna Ann",""
"ENGL","2120","1","World Literature","52%","30%","15%","4%","0%","0%","0%","0%","Mathas, Andrew P",""
"ENGL","2120","2","World Literature (MAJORS ONLY)","71%","12%","12%","0%","0%","0%","0%","6%","Ghita, Lucian",""
"ENGL","2120","3","World Literature","36%","43%","11%","4%","7%","0%","0%","0%","Mathas, Andrew P",""
"ENGL","2120","4","World Literature","71%","18%","0%","4%","4%","0%","0%","4%","Pelt, April Susanne",""
"ENGL","2120","5","World Literature","50%","36%","14%","0%","0%","0%","0%","0%","Benson, Christopher",""
"ENGL","2120","7","World Literature (MAJORS ONLY)","88%","12%","0%","0%","0%","0%","0%","0%","Swords, Allen N.",""
"ENGL","2120","8","World Literature","56%","19%","19%","0%","4%","0%","0%","4%","Mathas, Andrew P",""
"ENGL","2120","9","World Literature","41%","34%","7%","3%","10%","0%","0%","3%","Mathas, Andrew P",""
"ENGL","2120","12","World Literature","50%","21%","11%","4%","11%","0%","0%","4%","Conway, John E",""
"ENGL","2120","13","World Literature","23%","46%","19%","8%","0%","0%","0%","4%","Foltz, David Charles",""
"ENGL","2120","14","World Literature","8%","50%","31%","0%","4%","0%","0%","8%","Foltz, David Charles",""
"ENGL","2120","15","World Literature","44%","15%","26%","4%","11%","0%","0%","0%","Conway, John E",""
"ENGL","2120","16","World Literature","57%","25%","7%","0%","0%","0%","0%","11%","Ghita, Lucian",""
"ENGL","2130","1","British Literature","21%","29%","17%","13%","8%","0%","0%","13%","Kettnich, Karen M",""
"ENGL","2130","2","British Literature","36%","43%","14%","0%","0%","0%","0%","7%","Kettnich, Karen M",""
"ENGL","2130","3","British Literature","54%","29%","4%","4%","7%","0%","0%","4%","Pelt, April Susanne",""
"ENGL","2130","4","British Literature","67%","15%","4%","4%","0%","0%","0%","11%","Pelt, April Susanne",""
"ENGL","2130","5","British Literature","50%","32%","0%","7%","4%","0%","0%","7%","Conway, John E",""
"ENGL","2130","6","British Literature","48%","30%","15%","0%","0%","0%","0%","7%","Ghita, Lucian",""
"ENGL","2130","7","British Literature","50%","36%","7%","4%","0%","0%","0%","4%","Ghita, Lucian",""
"ENGL","2130","8","British Literature","50%","25%","11%","4%","4%","0%","0%","7%","Pelt, April Susanne",""
"ENGL","2130","9","British Literature","14%","43%","25%","11%","7%","0%","0%","0%","Foltz, David Charles",""
"ENGL","2130","10","British Literature","41%","33%","7%","0%","11%","0%","0%","7%","Conway, John E",""
"ENGL","2130","11","British Literature","92%","8%","0%","0%","0%","0%","0%","0%","Allred, Sherri Teres",""
"ENGL","2130","12","British Literature","89%","7%","0%","0%","4%","0%","0%","0%","Allred, Sherri Teres",""
"ENGL","2130","13","British Literature","19%","33%","26%","7%","4%","0%","0%","11%","Foltz, David Charles",""
"ENGL","2140","1","American Literature","43%","43%","14%","0%","0%","0%","0%","0%","Waggoner, Joshua Nei",""
"ENGL","2140","2","American Literature","71%","14%","4%","4%","0%","0%","0%","7%","Nalley, Sharon Kathl",""
"ENGL","2140","3","American Literature","29%","39%","11%","11%","0%","0%","0%","11%","Nalley, Sharon Kathl",""
"ENGL","2140","4","American Literature","26%","37%","30%","4%","4%","0%","0%","0%","Stanton, William A",""
"ENGL","2140","5","American Literature","59%","19%","7%","4%","7%","0%","0%","4%","Stanton, William A",""
"ENGL","2140","6","American Literature","32%","57%","11%","0%","0%","0%","0%","0%","Cooper, Sarah Mae",""
"ENGL","2140","7","American Literature","50%","43%","7%","0%","0%","0%","0%","0%","Cooper, Sarah Mae",""
"ENGL","2140","8","American Literature","32%","43%","18%","0%","0%","0%","0%","7%","Waggoner, Joshua Nei",""
"ENGL","2140","9","American Literature","41%","56%","0%","0%","0%","0%","0%","4%","Waggoner, Joshua Nei",""
"ENGL","2140","11","American Literature","13%","38%","13%","13%","8%","0%","0%","17%","Field, Jonathan Beec",""
"ENGL","2140","12","American Literature","20%","28%","16%","4%","12%","0%","0%","20%","Field, Jonathan Beec",""
"ENGL","2140","13","American Literature","25%","29%","29%","4%","0%","0%","0%","13%","Field, Jonathan Beec",""
"ENGL","2140","14","American Literature","63%","21%","4%","0%","0%","0%","0%","13%","Field, Jonathan Beec",""
"ENGL","2140","15","American Literature","38%","50%","4%","0%","4%","0%","0%","4%","Field, Jonathan Beec",""
"ENGL","2140","16","American Literature","9%","48%","30%","0%","9%","0%","0%","4%","Field, Jonathan Beec",""
"ENGL","2150","1","Lit in 20th-21st Cent Contexts","54%","36%","4%","0%","4%","0%","0%","4%","Lucas, Michael Richa",""
"ENGL","2150","2","Lit in 20th-21st Cent Contexts","68%","32%","0%","0%","0%","0%","0%","0%","Lucas, Michael Richa",""
"ENGL","2150","4","Lit in 20th-21st Cent Contexts","14%","79%","4%","0%","0%","0%","0%","4%","Monaghan, Amy N",""
"ENGL","2150","5","Lit in 20th-21st Cent Contexts","29%","50%","7%","4%","4%","0%","0%","7%","Pulley, William M",""
"ENGL","2150","6","Lit in 20th-21st Cent Contexts","15%","73%","8%","4%","0%","0%","0%","0%","Monaghan, Amy N",""
"ENGL","2150","7","Lit in 20th-21st Cent Contexts","26%","52%","22%","0%","0%","0%","0%","0%","Schilleman, Matthew",""
"ENGL","2150","8","Lit in 20th-21st Cent Contexts","55%","41%","3%","0%","0%","0%","0%","0%","Woolbright, Lauren E",""
"ENGL","2150","9","Lit in 20th-21st Cent Contexts","50%","43%","7%","0%","0%","0%","0%","0%","Woolbright, Lauren E",""
"ENGL","2150","10","Lit in 20th-21st Cent Contexts","55%","28%","10%","7%","0%","0%","0%","0%","Pursley, John Logan",""
"ENGL","2150","11","Lit in 20th-21st Cent Contexts","39%","46%","7%","4%","0%","0%","0%","4%","Morgenstern, John D",""
"ENGL","2150","12","Lit in 20th-21st Cent Contexts","36%","43%","14%","4%","0%","0%","0%","4%","Lauro, Sarah",""
"ENGL","2150","13","Lit in 20th-21st Cent Contexts","46%","39%","14%","0%","0%","0%","0%","0%","Lauro, Sarah",""
"ENGL","2150","14","Lit in 20th-21st Cent Contexts","59%","24%","14%","0%","0%","0%","0%","3%","Morgenstern, John D",""
"ENGL","3000","1","ENGL 3000: 001","90%","10%","0%","0%","0%","0%","0%","0%","Bushnell, Cameron Fa",""
"ENGL","3040","2","ENGL 3040: 002","33%","50%","17%","0%","0%","0%","0%","0%","MacAlystre, Megan No",""
"ENGL","3040","3","ENGL 3040: 003","21%","63%","16%","0%","0%","0%","0%","0%","MacAlystre, Megan No",""
"ENGL","3040","4","ENGL 3040: 004","76%","19%","0%","0%","0%","0%","0%","5%","Williams, Sean D.",""
"ENGL","3040","5","ENGL 3040: 005","42%","32%","26%","0%","0%","0%","0%","0%","MacAlystre, Megan No",""
"ENGL","3040","13","ENGL 3040: 013","84%","11%","0%","0%","5%","0%","0%","0%","Kudera, Alexander P",""
"ENGL","3100","1","ENGL 3100: 001","50%","39%","0%","0%","6%","0%","0%","6%","Hunter, Walter Edgar",""
"ENGL","3100","2","ENGL 3100: 002","11%","37%","26%","16%","0%","0%","0%","11%","Stockton, William H",""
"ENGL","3100","4","ENGL 3100: 004","61%","33%","0%","0%","0%","0%","0%","6%","Bushnell, Cameron Fa",""
"ENGL","3120","1","ENGL 3120: 001","47%","37%","11%","0%","5%","0%","0%","0%","Stansell, Elizabeth",""
"ENGL","3120","2","ENGL 3120: 002","37%","37%","11%","0%","5%","0%","0%","11%","Stansell, Elizabeth",""
"ENGL","3140","1","Technical Writing","17%","56%","6%","0%","11%","0%","0%","11%","Pulley, William M",""
"ENGL","3140","2","Technical Writing","58%","32%","0%","0%","0%","0%","0%","11%","Benson, Christopher",""
"ENGL","3140","3","Technical Writing","47%","32%","11%","5%","5%","0%","0%","0%","Pulley, William M",""
"ENGL","3140","4","Technical Writing","42%","37%","11%","0%","5%","0%","0%","5%","Pulley, William M",""
"ENGL","3140","5","Technical Writing","37%","47%","16%","0%","0%","0%","0%","0%","Pulley, William M",""
"ENGL","3140","7","Technical Writing","84%","11%","0%","0%","5%","0%","0%","0%","Nalley, Sharon Kathl",""
"ENGL","3140","8","Technical Writing","68%","21%","11%","0%","0%","0%","0%","0%","Nalley, Sharon Kathl",""
"ENGL","3140","9","Technical Writing","89%","11%","0%","0%","0%","0%","0%","0%","Oberdan, Angelina",""
"ENGL","3140","10","Technical Writing","89%","11%","0%","0%","0%","0%","0%","0%","Swanson, Nancy V",""
"ENGL","3140","11","Technical Writing","67%","28%","0%","0%","6%","0%","0%","0%","Swanson, Nancy V",""
"ENGL","3140","13","Technical Writing","75%","20%","5%","0%","0%","0%","0%","0%","Swanson, Nancy V",""
"ENGL","3140","14","Technical Writing","68%","26%","0%","0%","0%","0%","0%","5%","Swanson, Nancy V",""
"ENGL","3140","16","Technical Writing","84%","16%","0%","0%","0%","0%","0%","0%","Oberdan, Angelina",""
"ENGL","3140","17","Technical Writing","84%","16%","0%","0%","0%","0%","0%","0%","Stubblefield, David",""
"ENGL","3140","18","Technical Writing","84%","11%","0%","0%","0%","0%","0%","5%","Stubblefield, David",""
"ENGL","3140","19","Technical Writing","67%","33%","0%","0%","0%","0%","0%","0%","Stansell, Elizabeth",""
"ENGL","3140","20","Technical Writing","32%","68%","0%","0%","0%","0%","0%","0%","Stansell, Elizabeth",""
"ENGL","3140","140","Technical Writing","50%","30%","0%","0%","0%","0%","0%","20%","Cooper, Sarah Mae",""
"ENGL","3150","1","ENGL 3150: 001","0%","63%","37%","0%","0%","0%","0%","0%","Ramirez, Barbara J",""
"ENGL","3150","2","ENGL 3150: 002","6%","61%","28%","0%","0%","0%","0%","6%","Ramirez, Barbara J",""
"ENGL","3150","6","ENGL 3150: 006","90%","10%","0%","0%","0%","0%","0%","0%","Henry, Sharon Kay",""
"ENGL","3150","7","ENGL 3150: 007","70%","15%","5%","0%","0%","0%","0%","10%","Randall, Philip D",""
"ENGL","3150","18","ENGL 3150: 018","81%","14%","0%","0%","5%","0%","0%","0%","Randall, Philip D",""
"ENGL","3150","400","ENGL 3150: 400","89%","11%","0%","0%","0%","0%","0%","0%","Randall, Philip D",""
"ENGL","3150","401","ENGL 3150: 401","79%","11%","5%","0%","5%","0%","0%","0%","Randall, Philip D",""
"ENGL","3450","1","ENGL 3450: 001","89%","6%","0%","0%","6%","0%","0%","0%","Pursley, John Logan",""
"ENGL","3460","1","ENGL 3460: 001","80%","10%","0%","0%","5%","0%","0%","5%","Oberdan, Angelina",""
"ENGL","3480","1","ENGL 3480: 001","67%","11%","17%","0%","6%","0%","0%","0%","Waggoner, Joshua Nei",""
"ENGL","3570","1","Film","36%","50%","5%","5%","0%","0%","0%","5%","Lauro, Sarah",""
"ENGL","3800","1","ENGL 3800: 001","65%","30%","5%","0%","0%","0%","0%","0%","Naimou, Angela M",""
"ENGL","3850","1","ENGL 3850: 001","47%","37%","16%","0%","0%","0%","0%","0%","MacAlystre, Megan No",""
"ENGL","3860","1","ENGL 3860: 001","57%","14%","19%","0%","5%","0%","0%","5%","MacAlystre, Megan No",""
"ENGL","3960","1","ENGL 3960: 001","32%","23%","23%","5%","14%","0%","0%","5%","Stockton, William H",""
"ENGL","3970","1","ENGL 3970: 001","32%","59%","9%","0%","0%","0%","0%","0%","Coombs, David Sweene",""
"ENGL","3980","1","ENGL 3980: 001","23%","45%","18%","5%","9%","0%","0%","0%","Thomas, Rhondda Robi",""
"ENGL","3990","1","ENGL 3990: 001","36%","27%","27%","0%","5%","0%","0%","5%","Schilleman, Matthew",""
"ENGL","3990","2","ENGL 3990: 002","23%","59%","14%","0%","5%","0%","0%","0%","Schilleman, Matthew",""
"ENGL","4080","1","ENGL 4080: 001","61%","28%","6%","0%","0%","0%","0%","6%","Hilligoss, Susan J",""
"ENGL","4100","1","ENGL 4100: 001","31%","31%","19%","6%","13%","0%","0%","0%","Rivlin, Elizabeth J",""
