Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
NURS,3100,201,Health Assessment,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thrift, Jason R",
NURS,3100,202,Health Assessment,67%,31%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thrift, Jason R",
NURS,3120,1,Foundations of Nursing,31%,59%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bagwell, Jennifer",
,,,,,,,,,,,,,,,,Elizabeth,
NURS,3230,1,Gerontology Nursing,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rahemi, Zahra",
NURS,3300,201,Research in Nursing,98%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Calabria, Roxanne",
NURS,3330,101,Health Care Genetics,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ward, Linda D",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 117 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
NURS,3330,102,Health Care Genetics (HON,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ward, Linda D",H
NURS,3330,201,Health Care Genetics,99%,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"DeLuca, Jane Marie",
NURS,3330,301,Health Care Genetics,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bagwell, Jennifer",
,,,,,,,,,,,,,,,,Elizabeth,
NURS,3330,401,Health Care Genetics,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"DeLuca, Jane Marie",
NURS,3400,1,Pharmther Nursing,35%,42%,12%,7%,5%,0%,0%,0%,0%,0%,0%,0%,"Murton, Catherine",
,,,,,,,,,,,,,,,,Sikkema,
NURS,4010,1,Mental Health Nurs,45%,55%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Garrard, Lindsey",
,,,,,,,,,,,,,,,,Rebecca,
NURS,4030,1,Complex Nursing of Adults,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"ONeal, Taylor Jean",
NURS,4110,1,Nursing of Children,43%,55%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fisher, R Elizabeth",
NURS,4120,1,Nurs Women and Fam,52%,48%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Shepherd, Erin Nicole",
NURS,8080,401,Nurs Res Stat Analys,88%,9%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Parker, Veronica G",
NURS,8190,400,Developing Family,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Lisa B",
NURS,8200,401,Child & Adol Nursing,45%,45%,0%,0%,0%,0%,0%,0%,9%,0%,0%,0%,"Temples, Heide S.",
NURS,8210,400,Adult Nursing,36%,64%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fasolino, Tracy King",
NURS,8210,401,Adult Nursing,23%,62%,8%,0%,0%,0%,0%,0%,8%,0%,0%,0%,"Fasolino, Tracy King",
NUTR,2030,400,Intro Princ of Human Nutri,61%,30%,5%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Jesch, Elliot D",
NUTR,2030,401,Intro Princ of Human Nutri,48%,45%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Jesch, Elliot D",
NUTR,2040,1,Nutrition Across Life Cycle,61%,31%,2%,0%,2%,0%,0%,4%,0%,0%,0%,0%,"Guest Smyers,",
,,,,,,,,,,,,,,,,Joanna Ruth,
NUTR,3010,1,Food and Culture,77%,19%,2%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Corbett, Bridgit",
,,,,,,,,,,,,,,,,Denise,
NUTR,4070,1,Quantity Food Production,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Corbett, Bridgit",
,,,,,,,,,,,,,,,,Denise,
NUTR,4250,1,Medica Nutr Thera II,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Haley-Zitlin, Vivian J",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 118 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
NUTR,4260,1,Community Nutrition,84%,15%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Stamatikos, Alexis",
,,,,,,,,,,,,,,,,Dimitrios,
NUTR,4550,1,Human Nutr & Metabolis,39%,42%,9%,6%,3%,0%,0%,0%,0%,0%,0%,0%,"Jesch, Elliot D",
PA,3010,1,Princip of Arts Administrati,60%,30%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Goodstein, Richard E",
PA,4010,1,Capstone Project,70%,10%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,"Penna, Anthony M",
PADM,8290,400,Public Financial Managem,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Frager, Robert D",
PADM,8410,400,Public Data Analysis,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Chrestman, Ronald E",
PADM,8410,401,Public Data Analysis,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Chrestman, Ronald E",
PADM,8410,404,Public Data Analysis,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bowers, Edmond",
,,,,,,,,,,,,,,,,Patrick,
PADM,8450,401,Grant Writing for Public Ad,80%,10%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Kransteuber,",
,,,,,,,,,,,,,,,,Katherine Raye,
,,,,,,,,,,,,,,,,Tumbleston,
PADM,8540,400,Cybersecurity,46%,46%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Simpson, Cory",
,,,,,,,,,,,,,,,,Stewart,
PADM,8600,400,American Government,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bundrick, Alfred E",
PADM,8680,400,Local Government Admin,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bundrick, Alfred E",
PADM,8780,402,Science & Tech Policy,92%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Yazykova Mellott,",
,,,,,,,,,,,,,,,,Ekaterina Mihailovna,
PADM,8780,405,Community Based Res & E,57%,29%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Owen, Shannon Slate",
PADM,8850,401,Storytell Thrgh Data in Poli,88%,6%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Schmidt, Scott A",
PDBE,8120,2,Seminar in EDP,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Lauria, Mickey",
PES,2020,1,Soils,53%,37%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Park, Dara Michelle",
PES,4520,1,Soil Fertility and Managem,48%,39%,9%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Liu, Haibo",
PES,4530,1,Soil Fertility Laboratory,67%,20%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Liu, Haibo",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 119 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PES,4550,1,Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Tharayil-,
,,,,,,,,,,,,,,,,"Santhakumar,",
,,,,,,,,,,,,,,,,Nishanth,
PES,4900,1,Soil Organisms in Plant Gro,42%,25%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Appukuttan Suseela,",
,,,,,,,,,,,,,,,,Vidya,
PES,8090,1,Analytical Technique,33%,56%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Tharayil-,
,,,,,,,,,,,,,,,,"Santhakumar,",
,,,,,,,,,,,,,,,,Nishanth,
PES,8250,1,Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Tharayil-,
,,,,,,,,,,,,,,,,"Santhakumar,",
,,,,,,,,,,,,,,,,Nishanth,
PHIL,1010,1,Intro to Philosophic Proble,59%,22%,8%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Stegall, David L",
PHIL,1010,2,Intro to Philosophic Proble,76%,16%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Stegall, David L",
PHIL,1010,5,Intro to Philosophic Proble,76%,21%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Kirwin, Claire",
,,,,,,,,,,,,,,,,Elizabeth,
PHIL,1010,6,Intro to Philosophic Proble,47%,24%,24%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Kirwin, Claire",
,,,,,,,,,,,,,,,,Elizabeth,
PHIL,1010,7,Intro to Philosophic Proble,58%,29%,5%,0%,3%,0%,0%,5%,0%,0%,0%,0%,"Grau, Christopher M",
PHIL,1020,1,Introduction to Logic,55%,34%,5%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1020,2,Introduction to Logic,38%,41%,14%,3%,0%,0%,0%,5%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1020,3,Introduction to Logic,43%,38%,10%,3%,5%,0%,0%,3%,0%,0%,0%,0%,"Satris, Stephen A",
PHIL,1020,5,Introduction to Logic,53%,16%,26%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,1020,8,Introduction to Logic,76%,11%,5%,0%,3%,0%,0%,5%,0%,0%,0%,0%,"Satris, Stephen A",
PHIL,1020,10,Introduction to Logic,51%,26%,5%,8%,3%,0%,0%,8%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1030,2,Introduction to Ethics,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brixel, Pascal",
PHIL,1030,3,Introduction to Ethics,76%,16%,5%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Brixel, Pascal",
PHIL,1030,4,Introduction to Ethics,73%,14%,3%,3%,5%,0%,0%,3%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1030,5,Introduction to Ethics,71%,24%,3%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 120 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHIL,3050,2,Existentialism,82%,9%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Stegall, David L",
PHIL,3120,2,Philosophy in Ancient Chin,22%,56%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"An, Yanming",
PHIL,3160,2,Modern Philosophy,48%,38%,10%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Smith, Kelly C",
PHIL,3200,1,Soc and Pol Phil,48%,24%,12%,0%,0%,0%,0%,15%,0%,0%,0%,0%,"Antonini, David",
,,,,,,,,,,,,,,,,Robert,
PHIL,3210,1,Crime & Punishment,31%,40%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wueste, Daniel E",
PHIL,3260,1,Science and Values,78%,8%,8%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,3260,2,Science and Values,74%,14%,9%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,3260,3,Science and Values,84%,13%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Antonini, David",
,,,,,,,,,,,,,,,,Robert,
PHIL,3260,4,Science and Values,59%,24%,10%,0%,0%,0%,0%,3%,3%,0%,0%,0%,"Antonini, David",
,,,,,,,,,,,,,,,,Robert,
PHIL,3300,2,Contemporary Issues in Ph,33%,50%,6%,6%,0%,0%,0%,0%,6%,0%,0%,0%,"Wueste, Daniel E",
PHIL,3450,1,Environmental Ethics,62%,32%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"May, Todd G",
PHIL,3460,1,Biomedical Ethics,37%,50%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Starkey, Charles",
PHIL,3990,1,Philosophy Portfolio,50%,30%,0%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Satris, Stephen A",
PHIL,4010,1,Studies in the Hist of Phil,59%,29%,6%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"May, Todd G",
PHIL,4750,1,Philosophy of Film,41%,41%,6%,0%,0%,0%,0%,12%,0%,0%,0%,0%,"Grau, Christopher M",
PHIL,4920,2,Creative Inquiry in Philoso,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kaye, Cary Berkeley",
PHIL,4920,3,Embodiment of Race,80%,0%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHSC,1170,1,Intro to Chemistry & Earth,80%,13%,2%,0%,3%,0%,0%,2%,0%,0%,0%,0%,"Nammouz, Minory",
PHSC,1170,2,Intro to Chemistry & Earth,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
PHYS,1220,1,Physics with Calculus I,17%,42%,26%,10%,3%,0%,0%,3%,0%,0%,0%,0%,"The, Lih-sin",
PHYS,1220,2,Physics with Calculus I,52%,43%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,1220,3,Physics with Calculus I,37%,40%,19%,0%,2%,0%,0%,2%,0%,0%,0%,0%,"The, Lih-sin",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 121 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,1220,4,Physics with Calculus I,40%,47%,9%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"The, Lih-sin",
PHYS,1220,5,Physics with Calculus I,39%,41%,14%,5%,0%,0%,0%,2%,0%,0%,0%,0%,"The, Lih-sin",
PHYS,1220,7,Physics w/Calculus I (HON),72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Marler, Joan P",H
PHYS,1220,8,Physics with Calculus I,31%,44%,19%,3%,1%,0%,0%,3%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,1240,1,Physics Lab I,78%,11%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,2,Physics Lab I,60%,35%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,4,Physics Lab I,63%,26%,0%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,6,Physics Lab I,89%,0%,6%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,7,Physics Lab I,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,8,Physics Lab I,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,9,Physics Lab I,83%,11%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,11,Physics Lab I,61%,22%,6%,0%,6%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,12,Physics Lab I,76%,6%,12%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,13,Physics Lab I,75%,13%,6%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,15,Physics Lab I,56%,17%,11%,17%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,16,Physics Lab I,67%,28%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 122 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,1240,17,Physics Lab I,67%,28%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,18,Physics Lab I,78%,6%,11%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,19,Physics Lab I,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,21,Physics Lab I,72%,17%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,22,Physics Lab I,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,23,Physics Lab I,61%,22%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,25,Physics Lab I,80%,13%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,26,Physics Lab I,50%,44%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,27,Physics Lab I,29%,65%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,30,Physics Lab I,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2000,1,Physics for Everyone,47%,28%,18%,2%,3%,0%,0%,2%,0%,0%,0%,0%,"Puneet, Pooja",
PHYS,2070,1,General Physics I,48%,25%,15%,7%,3%,0%,0%,2%,0%,0%,0%,0%,"Pope, Amy Liann",
PHYS,2070,2,General Physics I,39%,27%,14%,9%,6%,0%,0%,6%,0%,0%,0%,0%,"Connick, David",
,,,,,,,,,,,,,,,,Edward,
PHYS,2080,1,General Physics II,81%,12%,3%,1%,0%,0%,0%,2%,0%,0%,0%,0%,"Pope, Amy Liann",
PHYS,2080,2,General Physics II,56%,30%,9%,1%,1%,0%,0%,2%,0%,0%,0%,0%,"Puneet, Pooja",
PHYS,2080,4,General Physics II,55%,24%,12%,4%,2%,0%,0%,2%,1%,0%,0%,0%,"Puneet, Pooja",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 123 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,2090,1,Gen Phys Lab I,54%,25%,0%,4%,4%,0%,0%,13%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,2,Gen Phys Lab I,46%,29%,8%,4%,4%,0%,0%,8%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,3,Gen Phys Lab I,33%,38%,17%,0%,8%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,4,Gen Phys Lab I,52%,26%,0%,0%,13%,0%,0%,9%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,5,Gen Phys Lab I,63%,25%,4%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,6,Gen Phys Lab I,70%,22%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,7,Gen Phys Lab I,58%,33%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,8,Gen Phys Lab I,88%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,9,Gen Phys Lab I,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,10,Gen Phys Lab I,50%,23%,14%,5%,5%,0%,0%,5%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,1,Gen Phys Lab II,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,2,Gen Phys Lab II,85%,11%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,3,Gen Phys Lab II,67%,22%,4%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,4,Gen Phys Lab II,56%,22%,17%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 124 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,2100,5,Gen Phys Lab II,93%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,6,Gen Phys Lab II,74%,19%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,7,Gen Phys Lab II,70%,26%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,10,Gen Phys Lab II,83%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,11,Gen Phys Lab II,75%,17%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,12,Gen Phys Lab II,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,13,Gen Phys Lab II,85%,8%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,16,Gen Phys Lab II,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,17,Gen Phys Lab II,63%,29%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,18,Gen Phys Lab II,71%,18%,6%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,19,Gen Phys Lab II,78%,6%,6%,6%,6%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,20,Gen Phys Lab II,70%,22%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,21,Gen Phys Lab II,59%,26%,4%,4%,4%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2210,1,Physics with Calculus II,26%,40%,27%,3%,2%,0%,0%,3%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Friday, September 10, 2021",,,,,,,,,,,,,,,,Page 125 of 146,
Grades Report for 202101,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,2210,2,Physics with Calculus II,28%,32%,29%,5%,3%,0%,0%,4%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
