Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 58 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
FOR,1010,1,Intro to Forestry,70%,5%,16%,3%,3%,0%,0%,3%,"Gering, Lawrence R",
FOR,2060,1,Forestry Ecology,24%,31%,20%,11%,0%,0%,9%,5%,"Hagan, Donald L",
FOR,3080,1,Remote Sensing in Forestry,44%,33%,19%,4%,0%,0%,0%,0%,"Gering, Lawrence R",
FOR,4080,1,Wood and Paper Products,62%,26%,10%,0%,0%,0%,0%,2%,"Layton, Patricia A",
FOR,4150,2,Forest Wildlife Managment,56%,44%,0%,0%,0%,0%,0%,0%,"Yarrow, Greg K",
FOR,4180,1,Forest Resource Valuation,32%,52%,16%,0%,0%,0%,0%,0%,"Straka, Thomas J",
FOR,4340,1,GIS for Natural Resources,40%,48%,5%,0%,0%,0%,0%,8%,"Baldwin, Robert Frit",
FOR,4650,1,Silviculture,26%,37%,19%,15%,4%,0%,0%,0%,"Wang, Gaofeng G",
FR,1010,1,Elementary French,36%,27%,23%,5%,9%,0%,0%,0%,"Salces Y Nedeo, Anne",
FR,1010,2,Elementary French,43%,36%,0%,7%,14%,0%,0%,0%,"Salces Y Nedeo, Anne",
FR,1020,1,Elementary French,52%,22%,9%,0%,0%,0%,4%,13%,"Sawyer, Amy Lyn Grif",
FR,1020,2,Elementary French,82%,18%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
FR,2010,2,Intermediate French,73%,23%,0%,5%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif",
FR,2010,3,Intermediate French,63%,33%,0%,0%,0%,0%,0%,4%,"Sawyer, Amy Lyn Grif",
FR,2020,1,Intermediate French,43%,43%,14%,0%,0%,0%,0%,0%,"Widgren, Kenneth Dav",
FR,2020,3,Intermediate French,38%,38%,13%,8%,0%,0%,0%,4%,"De Tholozany, Paulin",
FR,2020,4,Intermediate French,30%,60%,10%,0%,0%,0%,0%,0%,"Peebles, Kelly Digby",
FR,3050,1,Int Fr Con & Comp I,55%,30%,10%,0%,0%,0%,0%,5%,"Mai, Joseph H",
FR,3160,1,Fr for Intl Trade,45%,45%,9%,0%,0%,0%,0%,0%,"Touya, Eric R",
FR,4100,1,Francophone Literature,71%,21%,0%,0%,7%,0%,0%,0%,"Touya, Eric R",
GC,1010,1,Orientation to G C,24%,59%,6%,0%,6%,0%,0%,6%,"Cox, Kern T",
GC,1020,1,Computer Art & CAD Foundations,27%,38%,16%,3%,8%,0%,0%,8%,"Jones, Carol D",
GC,1030,1,G C I for Pkgsc,40%,50%,10%,0%,0%,0%,0%,0%,"Jacobs, John J",
GC,1040,1,Graphic Communications I,76%,19%,2%,0%,2%,0%,0%,2%,"Fox, Michelle Suki B",
GC,1990,4,CI in GC I Ph Ch,50%,50%,0%,0%,0%,0%,0%,0%,"Woolbright, Nona L",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 59 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GC,2070,1,Graphic Communications II,57%,38%,4%,0%,0%,0%,0%,0%,"Weiss, Charles Tabor",
GC,2990,2,CI in GC II-VDP,80%,0%,0%,0%,20%,0%,0%,0%,"Weisenmiller, Eric M",
GC,2990,4,Cr Inquiry in GC II Ph Ch,60%,40%,0%,0%,0%,0%,0%,0%,"Woolbright, Nona L",
GC,3400,1,Digital Imaging and eMedia,31%,56%,10%,0%,0%,0%,0%,3%,"Walker, Erica Black",
GC,3460,1,Ink and Substrates,33%,33%,26%,0%,5%,0%,0%,3%,"O'Hara, Liam Henry",
GC,3720,1,Digital Analytics Brand Comm,74%,16%,0%,11%,0%,0%,0%,0%,"Littleton, Alicia Ni",
GC,3720,1,Digital Analytics Brand Comm,74%,16%,0%,11%,0%,0%,0%,0%,"Hildebrand, Katelyn",
GC,3730,1,Media Management in Brand Comm,88%,6%,6%,0%,0%,0%,0%,0%,"Driggs, Jaclyn Kathl",
GC,3730,1,Media Management in Brand Comm,88%,6%,6%,0%,0%,0%,0%,0%,"Hildebrand, Katelyn",
GC,3740,1,Brand Comm Media Strategy,94%,6%,0%,0%,0%,0%,0%,0%,"Hildebrand, Katelyn",
GC,3740,1,Brand Comm Media Strategy,94%,6%,0%,0%,0%,0%,0%,0%,"Beasley, Roger W",
GC,4060,1,Package and Specialty Printing,17%,71%,6%,0%,3%,0%,0%,3%,"Cox, Kern T",
GC,4400,1,Commercial Printing,29%,45%,16%,0%,6%,0%,0%,3%,"Weisenmiller, Eric M",
GC,4440,1,Current Dev/Trends in Gr Comm,91%,9%,0%,0%,0%,0%,0%,0%,"Ingram, Samuel T",
GC,4480,1,Plan & Cont Printing Functions,78%,19%,3%,0%,0%,0%,0%,0%,"Woolbright, Nona L",
GC,4800,1,Senior Seminar in GC,81%,17%,2%,0%,0%,0%,0%,0%,"Tonkin, Charles Edwa",
GC,4900,8,UX & Web Design,94%,0%,0%,0%,6%,0%,0%,0%,"Walker, Erica Black",
GC,4900,230,G C Selected Topics-Sales,75%,17%,0%,0%,8%,0%,0%,0%,"Leininger, John M",
GEN,3000,1,Fundamental Genetics,26%,29%,24%,13%,5%,0%,0%,3%,"Tsai, Kate Leanne Wi",
GEN,3000,2,Fundamental Genetics,36%,32%,16%,6%,3%,0%,0%,6%,"Tsai, Kate Leanne Wi",
GEN,3020,1,Molecular & General Genetics,36%,32%,23%,2%,2%,0%,0%,5%,"Kozubowski, Lukasz",
GEN,3040,1,Molecular Biology Laboratory,71%,29%,0%,0%,0%,0%,0%,0%,"Ford, Geoffrey T",
GEN,3040,1,Molecular Biology Laboratory,71%,29%,0%,0%,0%,0%,0%,0%,"Tanner, Scott Michae",
GEN,3040,2,Molecular Biology Laboratory,88%,13%,0%,0%,0%,0%,0%,0%,"Tanner, Scott Michae",
GEN,3040,2,Molecular Biology Laboratory,88%,13%,0%,0%,0%,0%,0%,0%,"Ford, Geoffrey T",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 60 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GEN,3040,3,Molecular Biology Laboratory,88%,13%,0%,0%,0%,0%,0%,0%,"Tanner, Scott Michae",
GEN,3040,3,Molecular Biology Laboratory,88%,13%,0%,0%,0%,0%,0%,0%,"Ford, Geoffrey T",
GEN,3040,4,Molecular Biology Laboratory,50%,38%,13%,0%,0%,0%,0%,0%,"Ford, Geoffrey T",
GEN,3040,4,Molecular Biology Laboratory,50%,38%,13%,0%,0%,0%,0%,0%,"Tanner, Scott Michae",
GEN,4200,1,Molecular Genetics & Gene Reg,27%,40%,29%,3%,0%,0%,0%,0%,"Konkel, Miriam Krist",
GEN,4210,2,Mol Gen Gene Reg Lab,75%,25%,0%,0%,0%,0%,0%,0%,"Tanner, Scott Michae",
GEN,4400,1,Bioinformatics,56%,33%,6%,6%,0%,0%,0%,0%,"Wang, Liangjiang",
GEN,4700,1,Human Genetics,25%,38%,28%,6%,0%,0%,0%,4%,"Clark, Leigh Anne",
GEN,4900,3,Biomedical Informatics,88%,0%,0%,0%,0%,0%,0%,13%,"Feltus, Frank Alexan",
GEN,4910,36,CI:DNA Repair (HON),67%,33%,0%,0%,0%,0%,0%,0%,"Sehorn, Michael Glen",H
GEN,4930,3,Senior Seminar,93%,0%,7%,0%,0%,0%,0%,0%,"Liang, Haiying",
GEN,6700,1,Human Genetics,17%,17%,17%,0%,0%,0%,0%,50%,"Clark, Leigh Anne",
GEN,8050,1,Issues in Research,75%,25%,0%,0%,0%,0%,0%,0%,"Marcotte, William R",
GEOG,1010,1,Intro to Geography,40%,47%,7%,3%,3%,0%,0%,0%,"Smith, Christa A.",
GEOG,1030,1,World Regional Geography,30%,44%,15%,4%,3%,0%,0%,4%,"Terry, William Churc",
GEOL,1010,1,Physical Geology,27%,29%,25%,7%,7%,0%,0%,5%,"Coulson, Alan B",
GEOL,1010,2,Physical Geology,34%,33%,17%,4%,4%,0%,0%,9%,"Coulson, Alan B",
GEOL,1010,3,Physical Geology,43%,38%,11%,5%,4%,0%,0%,0%,"Fidler, Mary Katheri",
GEOL,1030,1,Physical Geol Lab,74%,22%,4%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,2,Physical Geol Lab,86%,9%,5%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,3,Physical Geol Lab,77%,18%,0%,0%,0%,0%,0%,5%,"Coulson, Alan B",
GEOL,1030,4,Physical Geol Lab,71%,17%,8%,0%,0%,0%,0%,4%,"Coulson, Alan B",
GEOL,1030,5,Physical Geol Lab,78%,13%,4%,0%,0%,0%,0%,4%,"Coulson, Alan B",
GEOL,1030,6,Physical Geol Lab,43%,30%,17%,0%,0%,0%,0%,9%,"Coulson, Alan B",
GEOL,1030,7,Physical Geol Lab,71%,25%,0%,0%,0%,0%,0%,4%,"Coulson, Alan B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 61 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
GEOL,1030,8,Physical Geol Lab,91%,4%,0%,0%,0%,0%,0%,4%,"Coulson, Alan B",
GEOL,1030,10,Physical Geol Lab,92%,8%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,11,Physical Geol Lab,74%,13%,9%,0%,4%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,12,Physical Geol Lab,29%,46%,25%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,14,Physical Geol Lab,38%,52%,10%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,15,Physical Geol Lab,73%,20%,0%,0%,0%,0%,0%,7%,"Coulson, Alan B",
GEOL,1120,1,Earth Resources,29%,35%,19%,13%,1%,0%,0%,3%,"Fidler, Mary Katheri",
GEOL,1140,1,Earth Resources Lab,64%,20%,5%,5%,2%,0%,0%,4%,"Fidler, Mary Katheri",
GEOL,2020,1,Earth History,25%,45%,25%,5%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,3160,1,Igneous & Metamorphic Petrolog,27%,60%,13%,0%,0%,0%,0%,0%,"Fidler, Mary Katheri",
GEOL,4050,1,Surficial Geology,62%,38%,0%,0%,0%,0%,0%,0%,"Pullen, Alexander Th",
GEOL,4090,1,Envir & Exploration Geophysics,69%,25%,6%,0%,0%,0%,0%,0%,"DeWolf, Scott J",
GEOL,4110,8,Res Probs - Community Outreach,93%,0%,0%,0%,0%,0%,0%,7%,"Wagner, John Robert",
GEOL,4210,1,GIS in Geology,72%,16%,4%,0%,4%,0%,0%,4%,"Brame, Scott E",
GEOL,4920,1,Resrch Synthesis II,58%,33%,8%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,8170,1,Applied Process Simulation,88%,0%,0%,0%,0%,0%,0%,12%,"Murdoch, Lawrence C",
GER,1010,1,Elementary German,54%,23%,8%,0%,0%,0%,0%,15%,"Ferrell, J Lee",
GER,1010,2,Elementary German,38%,31%,13%,6%,0%,0%,0%,13%,"King, Oswald Harris",
GER,1020,1,Elementary German,54%,15%,23%,0%,0%,0%,0%,8%,"King, Oswald Harris",
GER,2020,1,Intermediate German,24%,16%,36%,16%,8%,0%,0%,0%,"Schmidt, Johannes",
GER,3600,1,Ger Lit to 1832,67%,33%,0%,0%,0%,0%,0%,0%,"Schmidt, Johannes",
HCG,9890,400,Pharmacogenomics,91%,0%,0%,0%,0%,0%,0%,9%,"Farrell, Christopher",
HCG,9890,400,Pharmacogenomics,91%,0%,0%,0%,0%,0%,0%,9%,"Ward, Linda D",
HIST,1010,1,History of the United States,31%,45%,14%,3%,0%,0%,0%,7%,"Jeffries, James Brad",
HIST,1010,2,History of the United States,80%,10%,0%,7%,0%,0%,0%,3%,"Catalano, Joshua Cas",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 62 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
HIST,1240,1,Environmental History Survey,9%,46%,26%,8%,5%,0%,0%,6%,"Jeffries, James Brad",
HIST,1720,1,The West and the World I,53%,22%,6%,3%,6%,0%,0%,9%,"Langenfeld, Kathryn",
HIST,1730,1,The West and the World II,19%,44%,28%,3%,6%,0%,0%,2%,"Meng, Michael L",
HIST,1730,2,The West and the World II,33%,34%,18%,8%,4%,0%,0%,4%,"Burns, James M.",
HIST,1730,3,The West and the World II,29%,36%,32%,0%,0%,0%,0%,4%,"Grubb, C Alan",
HIST,2990,1,Historian's Craft,50%,20%,10%,0%,10%,0%,0%,10%,"Moore, Rachel Anne",
HIST,2990,2,Historian's Craft,59%,6%,6%,0%,24%,0%,0%,6%,"Silvestri, Michael S",
HIST,3000,1,History of Colonial America,69%,31%,0%,0%,0%,0%,0%,0%,"Wilson, Lee Brady",
HIST,3100,1,History of Religion in the US,40%,33%,7%,7%,0%,0%,0%,13%,"Jemison, Elizabeth L",
HIST,3110,1,African American Hist to 1877,27%,55%,5%,0%,9%,0%,0%,5%,"Bartley, Abel A",
HIST,3170,1,Hist of NativeAm Rel & Culture,15%,38%,31%,8%,8%,0%,0%,0%,"Jeffries, James Brad",
HIST,3220,1,History of Technology,39%,43%,0%,4%,7%,0%,0%,7%,"Mack, Pamela E",
HIST,3260,1,Hist Am Transport,62%,21%,10%,0%,0%,0%,0%,7%,"Grant, H Roger",
HIST,3290,1,US Legal History Since 1890,29%,58%,4%,0%,0%,0%,0%,8%,"Morey, Maribel",
HIST,3290,2,US Legal History Since 1890,30%,40%,10%,0%,0%,0%,0%,20%,"Morey, Maribel",
HIST,3300,1,Hist of Mod China,21%,39%,18%,4%,4%,0%,0%,14%,"Moise, Edwin E",
HIST,3400,1,Latin America I,64%,29%,4%,0%,0%,0%,0%,4%,"Moore, Rachel Anne",
HIST,3510,1,Ancient Near East,31%,38%,25%,0%,0%,0%,0%,6%,"Grosby, Steven E",
HIST,3550,1,Roman World,54%,38%,4%,0%,4%,0%,0%,0%,"Langenfeld, Kathryn",
HIST,3610,1,History of Britain to 1688,45%,41%,10%,0%,0%,0%,0%,3%,"Clark, Caroline Dunn",
HIST,3670,1,Modern Ireland,56%,30%,7%,0%,0%,0%,0%,7%,"Silvestri, Michael S",
HIST,3890,1,Ben Robertson,60%,20%,0%,0%,0%,0%,0%,20%,"Grubb, C Alan",
HIST,3890,2,History of Clemson House,83%,0%,17%,0%,0%,0%,0%,0%,"Grubb, C Alan",
HIST,3900,1,Modern Military History,15%,42%,31%,0%,0%,0%,0%,12%,"Moise, Edwin E",
HIST,3980,1,American Military History,37%,40%,17%,3%,3%,0%,0%,0%,"Andrew, John R",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 63 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
HIST,4380,1,Studies African History,67%,0%,17%,0%,17%,0%,0%,0%,"Hassell, Stephanie N",
HIST,4380,1,Studies African History,67%,0%,17%,0%,17%,0%,0%,0%,"Burns, James M.",
HIST,4700,1,Medieval Christianity,29%,65%,6%,0%,0%,0%,0%,0%,"Clark, Caroline Dunn",
HIST,4700,2,History of Florence,46%,46%,8%,0%,0%,0%,0%,0%,"Kuehn, Thomas J",
HIST,4710,1,History and Food,70%,20%,0%,0%,0%,0%,0%,10%,"Grubb, C Alan",
HIST,4900,1,History of Disney Theme Parks,50%,50%,0%,0%,0%,0%,0%,0%,"Barczewski, Stephani",
HIST,4900,2,Family and Kinship,18%,36%,36%,0%,0%,0%,0%,9%,"Kuehn, Thomas J",
HIST,4930,1,AfricanAm Soc & Intellectual H,71%,24%,5%,0%,0%,0%,0%,0%,"Bartley, Abel A",
HIST,8810,1,Historiography,80%,20%,0%,0%,0%,0%,0%,0%,"Barczewski, Stephani",
HLTH,2020,2,Introduction to Public Health,67%,13%,17%,4%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2020,400,Introduction to Public Health,60%,35%,5%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,402,Introduction to Public Health,42%,26%,26%,0%,0%,0%,0%,5%,"Welsh, Ralph Stewart",
HLTH,2030,1,Health Care Sys,53%,43%,3%,0%,0%,0%,0%,0%,"Staton, Tanya Lee",
HLTH,2030,2,Health Care Sys,64%,24%,4%,8%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2030,3,Health Care Sys,82%,15%,0%,0%,3%,0%,0%,0%,"Crandall, Lee Alden",
HLTH,2030,400,Health Care Sys,35%,45%,15%,5%,0%,0%,0%,0%,"Staton, Tanya Lee",
HLTH,2400,1,Deter of Hlth Behav,52%,31%,17%,0%,0%,0%,0%,0%,"Clinkscales, Amelia",
HLTH,2400,2,Deter of Hlth Behav,88%,12%,0%,0%,0%,0%,0%,0%,"Jones, Karyn O",
HLTH,2400,400,Deter of Hlth Behav,50%,50%,0%,0%,0%,0%,0%,0%,"Clinkscales, Amelia",
HLTH,2500,1,Health and Fitness,67%,22%,11%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2600,1,Medical Terminology & Comm,70%,30%,0%,0%,0%,0%,0%,0%,"Edwards, Karen W",
HLTH,2600,2,Medical Terminology & Comm,90%,5%,5%,0%,0%,0%,0%,0%,"Edwards, Karen W",
HLTH,2980,1,Human Health and Disease,76%,19%,5%,0%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2980,2,Human Health and Disease,50%,44%,6%,0%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2980,3,Human Health and Disease,50%,41%,9%,0%,0%,0%,0%,0%,"Long, Johnny T",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 64 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
HLTH,3030,1,Public Health Comm,75%,19%,6%,0%,0%,0%,0%,0%,"Charles, Debra Mitch",
HLTH,3800,1,Epidemiology,43%,43%,9%,0%,0%,0%,0%,6%,"Falta, Deborah Alma",
HLTH,3980,1,Health Appraisal Skills,70%,30%,0%,0%,0%,0%,0%,0%,"Meyer, Kathleen M",
HLTH,3980,2,Health Appraisal Skills,86%,14%,0%,0%,0%,0%,0%,0%,"Meyer, Kathleen M",
HLTH,4020,1,Princ Hlth Fitness,33%,42%,25%,0%,0%,0%,0%,0%,"Kemper, Karen A",
HLTH,4110,1,Hlth At-Risk Children & Fam,91%,9%,0%,0%,0%,0%,0%,0%,"Jones, Karyn O",
HLTH,4190,1,Health Sci Internship Prep Sem,63%,33%,5%,0%,0%,0%,0%,0%,"Meyer, Kathleen M",
HLTH,4200,1,Hlth Science Intern,86%,11%,4%,0%,0%,0%,0%,0%,"Meyer, Kathleen M",
HLTH,4310,1,Public & Environ Hlt,82%,18%,0%,0%,0%,0%,0%,0%,"Falta, Deborah Alma",
HLTH,4600,1,Health Info Systems,64%,21%,14%,0%,0%,0%,0%,0%,"Gimbel, Ronald W",
HLTH,4700,1,Global Health,72%,28%,0%,0%,0%,0%,0%,0%,"Ward, Micky Rogers",
HLTH,4780,1,Health Policy Ethics and Law,39%,39%,17%,0%,0%,0%,0%,6%,"Spitler, Hugh Donald",
HLTH,4790,1,Fin Mgmt & Hlth Budg,50%,25%,19%,0%,6%,0%,0%,0%,"Truong, Khoa Dang",
HLTH,4800,1,Comm Hlth Promotion,85%,15%,0%,0%,0%,0%,0%,0%,"Long, Johnny T",
HLTH,4900,1,Res Eval St Pub Hlth,89%,11%,0%,0%,0%,0%,0%,0%,"Shi, Lu",
HLTH,4900,2,Res Eval St Pub Hlth,59%,27%,14%,0%,0%,0%,0%,0%,"Kingree, Jeffrey B",
HLTH,4900,3,Res Eval St Pub Hlth,48%,43%,9%,0%,0%,0%,0%,0%,"Kingree, Jeffrey B",
HLTH,4980,1,Improving Pop Hlth,43%,57%,0%,0%,0%,0%,0%,0%,"Clinkscales, Amelia",
HLTH,4990,5,Aspire to Be Well CI,90%,5%,0%,0%,0%,0%,0%,5%,"Greene, Chloe Caroli",
HLTH,8310,1,Quantitative Analy in Hlth I,80%,10%,10%,0%,0%,0%,0%,0%,"Rennert, Lior Mordec",
HON,2020,1,Motivation and Learning,87%,13%,0%,0%,0%,0%,0%,0%,"Watts, Tyler D",H
HON,2030,2,Putin's World,80%,13%,0%,0%,7%,0%,0%,0%,"Volkova, Olga Anatol",H
HON,2060,1,Intro to Nanotechnology,69%,25%,0%,0%,0%,0%,0%,6%,"Mefford, Olin T",H
HON,2060,1,Intro to Nanotechnology,69%,25%,0%,0%,0%,0%,0%,6%,"Kitchens, Christophe",H
HON,2060,2,Why We Eat What We Eat,79%,21%,0%,0%,0%,0%,0%,0%,"Durrance, Elizabeth",H
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 65 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
HON,2060,3,Great Problems in Math,94%,0%,0%,0%,0%,0%,0%,6%,"Calkin, Neil J",H
HON,2090,5,Crisis & Opportunity in Europe,86%,14%,0%,0%,0%,0%,0%,0%,"Lasser, William",H
HON,2200,2,Europe in the Age of Dictators,92%,8%,0%,0%,0%,0%,0%,0%,"Bein, Amit",H
HON,2200,3,Global Policy Process,92%,8%,0%,0%,0%,0%,0%,0%,"Fine, Jeffrey Allen",H
HON,2210,1,Building Imaginary Worlds,95%,0%,5%,0%,0%,0%,0%,0%,"Pelt, April Susanne",H
HON,2210,3,Thinking About Love,92%,0%,0%,0%,0%,0%,0%,8%,"Mastroianni, Dominic",H
HON,2210,4,Movies as Time Travel,61%,39%,0%,0%,0%,0%,0%,0%,"Monaghan, Amy N",H
HON,2210,5,"Migrants, Exiles, Refugees",95%,0%,0%,0%,0%,0%,0%,5%,"Ghita, Lucian",H
HORT,2020,1,Adobe Digital Design,81%,6%,3%,0%,3%,0%,0%,6%,"Lay, Janice Ann",
HORT,2110,1,Growing Spring Plnts,41%,53%,6%,0%,0%,0%,0%,0%,"Faust, James Emerson",
HORT,4040,1,Plant Propagation,12%,32%,37%,15%,5%,0%,0%,0%,"Adelberg, Jeffrey W",
HORT,4050,1,Plant Propagation Techniq Lab,73%,27%,0%,0%,0%,0%,0%,0%,"Adelberg, Jeffrey W",
HORT,4080,4,CI: Hands on Water for Ag,80%,0%,0%,0%,0%,0%,0%,20%,"White, Sarah A",
HORT,4080,4,CI: Hands on Water for Ag,80%,0%,0%,0%,0%,0%,0%,20%,"Chance, Lauren Marie",
HORT,4080,7,Sustain Landscpe Garden Design,80%,0%,0%,0%,0%,0%,0%,20%,"Vincent, Ellen Anita",
HORT,4090,1,Senior Capstone Course,94%,6%,0%,0%,0%,0%,0%,0%,"Vincent, Ellen Anita",
HORT,4270,1,Urban Tree Care,0%,30%,20%,10%,0%,0%,0%,40%,"Polomski, Robert F",
HORT,4330,1,Weed Management,17%,46%,38%,0%,0%,0%,0%,0%,"Whitwell, Ted",
HORT,4560,1,Vegetable Crops,53%,44%,3%,0%,0%,0%,0%,0%,"Thavarajah, Dilruksh",
HORT,6040,1,Plant Propagation,67%,17%,17%,0%,0%,0%,0%,0%,"Adelberg, Jeffrey W",
HRD,8250,400,Org Perf Improvement,91%,6%,0%,0%,0%,0%,0%,3%,"Carter, Angela Danie",
HRD,8470,400,Instru System Design,79%,7%,0%,0%,3%,0%,0%,10%,"Carter, Angela Danie",
HRD,8490,400,Eval of T&D/Hrd Prog,90%,7%,0%,0%,0%,0%,0%,3%,"Carter, Angela Danie",
HRD,8800,400,Research Concepts,75%,13%,0%,0%,4%,0%,0%,8%,"Sims, Cynthia M",
IE,2100,1,Des Analysis Wrk Sys,68%,32%,0%,0%,0%,0%,0%,0%,"Li, Xiaoxia",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 66 of 119,
Grades Report for 201901,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
IE,3010,1,Systems Design I,85%,12%,3%,0%,0%,0%,0%,0%,"Khasawneh, Amro Nofa",
IE,3140,1,Seminar in Industrial Engr,0%,0%,0%,0%,0%,99%,0%,1%,"Mason, Scott Jenning",
IE,3600,1,Industrial Apps of Prob/Stat I,34%,29%,19%,13%,2%,0%,0%,4%,"Riggs, Robert James",
IE,3610,1,Industrial App of Prob/Stat II,48%,25%,18%,3%,2%,0%,0%,5%,"Jurewicz, Katherina",
IE,3800,1,Deterministic Operations Rsrch,28%,47%,17%,4%,0%,0%,3%,0%,"Eksioglu, Sandra Dun",
IE,3810,1,Probabilistic Operations Rsrch,20%,50%,23%,4%,0%,0%,0%,4%,"Khademi, Amin",
IE,3840,1,Engr Econ Analysis,24%,22%,28%,10%,0%,0%,4%,10%,"Melloy, Brian J",
IE,3860,1,Production Planning & Control,98%,2%,0%,0%,0%,0%,0%,0%,"Li, Xiaoxia",
IE,4040,15,Creative Inquiry Research,0%,0%,0%,0%,0%,83%,0%,17%,"Taaffe, Kevin M",
IE,4400,1,Decision Support Sys,36%,48%,3%,0%,9%,0%,0%,3%,"Kurz, Mary Elizabeth",
IE,4570,1,Transp/Logistic Engr,71%,22%,2%,0%,0%,0%,0%,4%,"Eksioglu, Sandra Dun",
IE,4610,1,Quality Engineering,29%,27%,33%,7%,0%,0%,0%,3%,"Cho, Byung Rae",
