Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
AVS,1510,7,Intro Ani Sci Lab,50%,38%,8%,0%,0%,0%,0%,4%,"Miller, Richelle Lor",
AVS,2010,1,Poultry Techniques,92%,8%,0%,0%,0%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,2020,1,CAFLS Plus,84%,11%,0%,0%,0%,0%,0%,5%,"Scott, Thomas R",
AVS,2030,1,Dairy Sci Techniques,93%,2%,0%,0%,2%,0%,0%,2%,"Dunn, Heather Walker",
AVS,2040,1,Horse Care Techniques,57%,36%,3%,0%,3%,0%,0%,0%,"Vernon, Kristine Lan",
AVS,2110,1,Meat Processing Techniques,47%,53%,0%,0%,0%,0%,0%,0%,"Miller, Richelle Lor",
AVS,3010,1,Anat & Phys Dom Ani,45%,20%,18%,13%,4%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3010,400,Anat & Phys Dom Ani,36%,36%,14%,14%,0%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,3020,1,Livestk Sel Eval I,61%,34%,2%,0%,0%,0%,0%,2%,"Miller, Richelle Lor",
AVS,3090,1,Equine Evaluation,50%,32%,11%,4%,0%,0%,0%,4%,"Vernon, Kristine Lan",
AVS,3100,2,Animal Health,65%,19%,7%,2%,2%,0%,0%,6%,"Scott, Thomas R",
AVS,3700,1,Principles of Animal Nutrition,17%,22%,25%,23%,7%,0%,0%,7%,"Long, Nathan M",
AVS,3750,1,Applied Animal Nutrition,18%,53%,28%,3%,0%,0%,0%,0%,"Lascano, Gustavo Jos",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 9 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
AVS,4000,1,AVS Professional Development,66%,20%,10%,0%,5%,0%,0%,0%,"Lascano, Johanna Joh",
AVS,4060,1,Seminars & Related Topics,47%,47%,7%,0%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4060,2,Seminars & Related Topics,50%,50%,0%,0%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4150,1,Contemporary Issues in AVS,12%,42%,36%,3%,3%,0%,0%,5%,"Skewes, Peter A",
AVS,4160,1,Equine Exercise Phys,36%,50%,7%,0%,0%,0%,0%,7%,"Vernon, Kristine Lan",
AVS,4530,1,Animal Reproduction,27%,38%,27%,4%,4%,0%,0%,0%,"Wilmoth, Tiffany A",
AVS,4700,1,Animal Genetics,47%,21%,22%,5%,5%,0%,0%,0%,"Mukherjee, Meenakshi",
BCHM,1030,1,Careers in Bioch/Gen,88%,3%,1%,4%,1%,0%,0%,2%,"Starr-Moss, Alison N",
BCHM,3010,1,Molecular Biochem,26%,21%,21%,16%,16%,0%,0%,0%,"Ingram-Smith, Cheryl",
BCHM,3050,1,Essen Elements Bioch,25%,34%,22%,6%,5%,0%,0%,8%,"Chandrasekaran, Srik",
BCHM,3050,2,Essen Elements Bioch,26%,34%,25%,12%,2%,0%,0%,1%,"Chandrasekaran, Srik",
BCHM,3050,3,Essen Elements Bioch,28%,37%,11%,6%,7%,0%,0%,11%,"Chandrasekaran, Srik",
BCHM,4060,1,Physiological Chem,68%,19%,3%,3%,3%,0%,0%,3%,"Strickland, James Ro",
BCHM,4310,1,Physical Approach to Biochem,25%,34%,32%,2%,0%,0%,0%,7%,"Cao, Weiguo",
BCHM,4310,2,Phys App to Bioch (HON),71%,29%,0%,0%,0%,0%,0%,0%,"Cao, Weiguo",H
BCHM,4330,1,General Biochemistry Lab I,83%,17%,0%,0%,0%,0%,0%,0%,"Cao, Weiguo",
BCHM,4330,2,General Biochemistry Lab I,83%,8%,0%,0%,0%,0%,0%,8%,"Cao, Weiguo",
BCHM,4330,3,General Biochemistry Lab I,75%,19%,6%,0%,0%,0%,0%,0%,"Cao, Weiguo",
BCHM,4330,4,General Biochemistry Lab I,60%,10%,10%,0%,0%,0%,0%,20%,"Cao, Weiguo",
BCHM,4400,1,Bioinformatics,74%,8%,3%,8%,0%,0%,0%,8%,"Feltus, Frank Alexan",
BCHM,4900,7,C-MED,89%,0%,0%,0%,0%,0%,0%,11%,"Sehorn, Michael Glen",
BCHM,8140,1,Advanced Biochemistry,50%,40%,0%,10%,0%,0%,0%,0%,"Smith, Kerry S.",
BE,2120,1,Fundamentals of Biosys Engr,74%,22%,0%,0%,0%,0%,0%,4%,"Drapcho, Caye Marie",
BE,3200,1,Principles & Prac of Geomatics,65%,35%,0%,0%,0%,0%,0%,0%,"Owino, Tom O.",
BE,4100,1,Biological Kinetics,44%,32%,24%,0%,0%,0%,0%,0%,"Drapcho, Caye Marie",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 10 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BE,4150,1,Instr & Control for Biosys Eng,79%,21%,0%,0%,0%,0%,0%,0%,"Zheng, Yi",
BE,4280,1,Biochem Engr,42%,47%,11%,0%,0%,0%,0%,0%,"Walker, Terry H",
BE,4740,1,B E Design/Proj Mgt,70%,30%,0%,0%,0%,0%,0%,0%,"Owino, Tom O.",
BE,4750,1,B E Capstone Design,90%,10%,0%,0%,0%,0%,0%,0%,"Drapcho, Caye Marie",
BIOE,1010,1,Biol for Bioengr,65%,24%,0%,6%,0%,0%,0%,6%,"Reukov, Vladimir Vla",
BIOE,2010,1,Intro Biomed Engr,52%,39%,8%,0%,0%,0%,0%,2%,"Webb, Charles K",
BIOE,2010,2,Intro Biomed Engr,38%,58%,1%,0%,0%,0%,0%,3%,"Reukov, Vladimir Vla",
BIOE,3020,1,Biomaterials,44%,34%,10%,6%,2%,0%,0%,4%,"Vertegel, Alexey Ale",
BIOE,3200,1,Biomechanics,65%,31%,2%,2%,0%,0%,0%,2%,"Benson, Lisa C",
BIOE,3210,1,Biofluid Mechanics,58%,42%,0%,0%,0%,0%,0%,0%,"Gao, Zhi",
BIOE,3700,1,Bioinst & Imaging,74%,21%,3%,2%,0%,0%,0%,0%,"Kwartowitz, David M",
BIOE,4010,1,Bioengineering Design Theory,88%,12%,0%,0%,0%,0%,0%,0%,"Desjardins, John D",
BIOE,4030,1,Applied Bio E Design,60%,40%,0%,0%,0%,0%,0%,0%,"Mercuri, Jeremy J",
BIOE,4120,1,Orthopaedic Engr and Pathology,56%,33%,4%,0%,0%,0%,0%,7%,"Harman, Melinda K",
BIOE,4400,1,Biopharmaceutical Engineering,40%,53%,0%,0%,0%,0%,0%,7%,"Harcum, Sarah W",
BIOE,6120,1,Orthopaedic Engr & Pathology,60%,33%,7%,0%,0%,0%,0%,0%,"Harman, Melinda K",
BIOE,8010,1,Bio Materials,36%,54%,7%,4%,0%,0%,0%,0%,"Latour, Robert A",
BIOE,8160,1,BioE Professional Development,82%,18%,0%,0%,0%,0%,0%,0%,"Laberge, Martine",
BIOE,8200,1,Structl Biomechanics,78%,19%,0%,0%,0%,0%,0%,4%,"Yao, Hai",
BIOE,8500,4,Cardiovascular Biomechanics,67%,33%,0%,0%,0%,0%,0%,0%,"Kung, Ethan",
BIOL,1010,1,Frontiers in Biology I,71%,19%,6%,2%,1%,0%,0%,1%,"Ballard, Robert Edwa",
BIOL,1010,2,Frontiers in Biology I,67%,21%,5%,5%,2%,0%,0%,1%,"Hughes, Thomas A",
BIOL,1010,3,Frontiers in Biology I,67%,25%,2%,1%,4%,0%,0%,1%,"Thames, Joseph Paul",
BIOL,1030,1,General Biology I,21%,23%,24%,14%,9%,0%,0%,9%,"Espinoza, Nora R",
BIOL,1030,3,General Biology I,26%,32%,26%,7%,4%,0%,0%,5%,"Whitehead, Kristi Ja",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 11 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,1030,4,General Biology I,29%,30%,21%,6%,4%,0%,0%,10%,"Surver, William M",
BIOL,1030,5,General Biology I,19%,23%,35%,12%,5%,0%,0%,6%,"Sparace, Salvatore A",
BIOL,1030,6,General Biology I (HON),44%,50%,0%,0%,0%,0%,0%,6%,"Espinoza, Nora R",H
BIOL,1050,1,General Biology Lab I,46%,33%,13%,0%,0%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,2,General Biology Lab I,17%,30%,35%,9%,4%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,3,General Biology Lab I,17%,35%,17%,9%,4%,0%,0%,17%,"Kaisa, Tafadzwa R",
BIOL,1050,4,General Biology Lab I,33%,17%,21%,13%,8%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,5,General Biology Lab I,13%,42%,33%,4%,4%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,6,General Biology Lab I,25%,42%,21%,4%,0%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,7,General Biology Lab I,25%,29%,21%,21%,4%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1050,8,General Biology Lab I,25%,21%,29%,4%,8%,0%,0%,13%,"Kaisa, Tafadzwa R",
BIOL,1050,9,General Biology Lab I,22%,48%,13%,0%,4%,0%,0%,13%,"Kaisa, Tafadzwa R",
BIOL,1050,10,General Biology Lab I,29%,50%,8%,4%,4%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,11,General Biology Lab I,8%,46%,29%,0%,4%,0%,0%,13%,"Kaisa, Tafadzwa R",
BIOL,1050,12,General Biology Lab I,50%,25%,17%,0%,0%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,13,General Biology Lab I,24%,28%,28%,12%,0%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,14,General Biology Lab I,17%,42%,25%,0%,4%,0%,0%,13%,"Kaisa, Tafadzwa R",
BIOL,1050,15,General Biology Lab I,29%,50%,8%,4%,0%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,16,General Biology Lab I,29%,42%,17%,0%,4%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,17,General Biology Lab I,38%,42%,4%,8%,4%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,18,General Biology Lab I,29%,46%,17%,4%,0%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,19,General Biology Lab I,17%,42%,38%,4%,0%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1050,20,General Biology Lab I,22%,57%,17%,0%,0%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,21,General Biology Lab I,13%,38%,21%,8%,8%,0%,0%,13%,"Kaisa, Tafadzwa R",
BIOL,1050,25,General Biology Lab I,54%,42%,0%,4%,0%,0%,0%,0%,"Kaisa, Tafadzwa R",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 12 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,1050,26,General Biology Lab I,38%,29%,17%,0%,8%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,28,General Biology Lab I,63%,21%,4%,4%,0%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,29,General Biology Lab I,29%,42%,25%,0%,0%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,30,General Biology Lab I,29%,50%,8%,0%,4%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,31,General Biology Lab I,17%,33%,29%,4%,8%,0%,0%,8%,"Kaisa, Tafadzwa R",
BIOL,1050,32,General Biology Lab I,26%,43%,9%,4%,0%,0%,0%,17%,"Kaisa, Tafadzwa R",
BIOL,1050,33,General Biology Lab I,29%,54%,0%,8%,4%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,34,General Biology Lab I,46%,17%,21%,8%,4%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,35,General Biology Lab I,38%,42%,17%,0%,4%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1050,36,General Biology Lab I,8%,29%,42%,8%,8%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,37,General Biology Lab I,17%,54%,17%,8%,0%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,38,General Biology Lab I,38%,54%,8%,0%,0%,0%,0%,0%,"Kaisa, Tafadzwa R",
BIOL,1050,39,General Biology Lab I,25%,33%,25%,4%,0%,0%,0%,13%,"Kaisa, Tafadzwa R",
BIOL,1050,40,General Biology Lab I,17%,50%,25%,4%,0%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,41,General Biology Lab I,13%,54%,17%,13%,0%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,42,General Biology Lab I,26%,48%,17%,4%,0%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,43,General Biology Lab I,4%,26%,35%,13%,17%,0%,0%,4%,"Kaisa, Tafadzwa R",
BIOL,1050,44,General Biology Lab I,22%,26%,22%,13%,9%,0%,0%,9%,"Kaisa, Tafadzwa R",
BIOL,1050,47,General Biology Lab I,17%,38%,21%,8%,4%,0%,0%,13%,"Kaisa, Tafadzwa R",
BIOL,1050,48,General Biology Lab I,6%,35%,29%,6%,18%,0%,0%,6%,"Kaisa, Tafadzwa R",
BIOL,1090,1,Intro to Life Sci,77%,21%,2%,0%,0%,0%,0%,0%,"Hardwick, Renea Chri",
BIOL,1100,1,Principles of Biology I,21%,33%,29%,7%,3%,0%,0%,7%,"Kosinski, Robert J",
BIOL,1100,2,Principles of Biology I,19%,46%,19%,6%,2%,0%,0%,8%,"Dittrich-Reed, Dylan",
BIOL,1100,4,Prin of Biology I (HON),72%,24%,4%,0%,0%,0%,0%,0%,"Dittrich-Reed, Dylan",H
BIOL,1200,1,Biological Inq Lab,65%,35%,0%,0%,0%,0%,0%,0%,"Minor, V Christine M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 13 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,1200,2,Biological Inq Lab,58%,37%,5%,0%,0%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,3,Biological Inq Lab,47%,37%,11%,0%,5%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,4,Biological Inq Lab,80%,15%,0%,0%,5%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,6,Biological Inq Lab,67%,33%,0%,0%,0%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,7,Biological Inq Lab,59%,29%,6%,6%,0%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,11,Biological Inq Lab,70%,20%,0%,5%,0%,0%,0%,5%,"Minor, V Christine M",
BIOL,1200,12,Biological Inq Lab,70%,25%,5%,0%,0%,0%,0%,0%,"Minor, V Christine M",
BIOL,1200,14,Biological Inq Lab,60%,30%,0%,0%,10%,0%,0%,0%,"Minor, V Christine M",
BIOL,1230,1,Keys to Human Biol,21%,40%,26%,9%,3%,0%,0%,1%,"Minor, V Christine M",
BIOL,1230,2,Keys to Human Biol,23%,47%,24%,3%,2%,0%,0%,2%,"Minor, V Christine M",
BIOL,2000,3,Biology in the News,78%,17%,6%,0%,0%,0%,0%,0%,"Minor, V Christine M",
BIOL,2000,7,Biology in the News,84%,16%,0%,0%,0%,0%,0%,0%,"Bielenberg, Douglas",
BIOL,2040,1,"Environ, Energy and Society",53%,19%,9%,9%,3%,0%,0%,8%,"Hains, John Jenkins",
BIOL,2220,1,Human Anat and Physiology I,19%,35%,24%,9%,7%,0%,0%,7%,"Cummings, John R",
BIOL,2220,2,Human Anat and Physiology I,24%,30%,21%,11%,10%,0%,0%,5%,"Cummings, John R",
BIOL,3030,1,Vertebrate Biology,27%,31%,17%,15%,4%,0%,0%,5%,"Blob, Richard W.",
BIOL,3030,2,Vertebrate Biology (HON),77%,19%,4%,0%,0%,0%,0%,0%,"Blob, Richard W.",H
BIOL,3040,1,Biology of Plants,29%,36%,19%,9%,6%,0%,0%,3%,"DeWalt, Saara J",
BIOL,3070,1,Vertebrate Biology Lab,70%,30%,0%,0%,0%,0%,0%,0%,"Blob, Richard W.",
BIOL,3070,2,Vertebrate Biology Lab,62%,38%,0%,0%,0%,0%,0%,0%,"Blob, Richard W.",
BIOL,3070,3,Vertebrate Biology Lab,48%,43%,5%,0%,0%,0%,0%,5%,"Blob, Richard W.",
BIOL,3070,4,Vertebrate Biology Lab,38%,52%,5%,0%,0%,0%,0%,5%,"Blob, Richard W.",
BIOL,3070,5,Vertebrate Biology Lab,62%,33%,5%,0%,0%,0%,0%,0%,"Blob, Richard W.",
BIOL,3070,7,Vertebrate Biology Lab,42%,42%,11%,0%,0%,0%,0%,5%,"Blob, Richard W.",
BIOL,3070,8,Vertebrate Biology Lab,76%,24%,0%,0%,0%,0%,0%,0%,"Blob, Richard W.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 14 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,3070,9,Vertebrate Biology Lab,38%,38%,14%,5%,0%,0%,0%,5%,"Blob, Richard W.",
BIOL,3070,10,Vertebrate Biology Lab,71%,24%,0%,5%,0%,0%,0%,0%,"Blob, Richard W.",
BIOL,3070,11,Vertebrate Biology Lab,70%,20%,5%,0%,0%,0%,0%,5%,"Blob, Richard W.",
BIOL,3070,12,Vertebrate Biology Lab,75%,20%,0%,0%,0%,0%,0%,5%,"Blob, Richard W.",
BIOL,3070,13,Vertebrate Biology Lab,71%,19%,5%,0%,0%,0%,0%,5%,"Blob, Richard W.",
BIOL,3080,1,Biology of Plants Practicum,24%,29%,35%,6%,6%,0%,0%,0%,"DeWalt, Saara J",
BIOL,3080,2,Biology of Plants Practicum,21%,53%,21%,0%,5%,0%,0%,0%,"DeWalt, Saara J",
BIOL,3080,3,Biology of Plants Practicum,40%,30%,25%,0%,0%,0%,0%,5%,"DeWalt, Saara J",
BIOL,3080,4,Biology of Plants Practicum,44%,50%,0%,0%,0%,0%,0%,6%,"DeWalt, Saara J",
BIOL,3150,1,Functional Human Anatomy,25%,49%,18%,4%,2%,0%,0%,3%,"McNutt-Scott, Tamara",
BIOL,3200,1,Field Botany,20%,18%,30%,20%,2%,0%,0%,10%,"Ballard, Robert Edwa",
BIOL,3350,1,Evolutionary Biology,24%,26%,18%,13%,9%,0%,0%,11%,"Rapaport, Lisa G",
BIOL,3510,1,Biological Anthropology,46%,38%,8%,8%,0%,0%,0%,0%,"Weisensee, Katherine",
BIOL,4140,1,Basic Immunology,55%,36%,9%,0%,0%,0%,0%,0%,"Wei, Yanzhang",
BIOL,4200,1,Neurobiology,29%,28%,16%,3%,1%,0%,0%,22%,"Feliciano, David M",
BIOL,4200,2,Neurobiology (HON),70%,30%,0%,0%,0%,0%,0%,0%,"Feliciano, David M",H
BIOL,4250,1,Introductory Mycology,60%,10%,0%,20%,10%,0%,0%,0%,"Kerrigan, Julia Loui",
BIOL,4340,1,Biological Chem Lab Techniques,23%,46%,31%,0%,0%,0%,0%,0%,"Sparace, Salvatore A",
BIOL,4340,2,Biological Chem Lab Techniques,45%,27%,0%,27%,0%,0%,0%,0%,"Sparace, Salvatore A",
BIOL,4340,3,Biological Chem Lab Techniques,23%,31%,15%,31%,0%,0%,0%,0%,"Sparace, Salvatore A",
BIOL,4410,1,Ecology,18%,38%,28%,8%,1%,0%,0%,7%,"Tonkyn, David W",
BIOL,4410,2,Ecology (HON),69%,23%,0%,0%,0%,0%,0%,8%,"Tonkyn, David W",H
BIOL,4430,1,Freshwater Ecology,63%,22%,10%,0%,0%,0%,0%,5%,"Hains, John Jenkins",
BIOL,4450,1,Ecology Laboratory (Lec),50%,30%,20%,0%,0%,0%,0%,0%,"Tonkyn, David W",
BIOL,4450,3,Ecology Laboratory (Lec),60%,40%,0%,0%,0%,0%,0%,0%,"Tonkyn, David W",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 15 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BIOL,4450,4,Ecology Laboratory (Lec),60%,30%,0%,0%,0%,0%,0%,10%,"Tonkyn, David W",
BIOL,4610,1,Cell Biology,29%,30%,29%,7%,2%,0%,0%,3%,"Temesvari, Lesly",
BIOL,4610,2,Cell Biology (HON),88%,13%,0%,0%,0%,0%,0%,0%,"Temesvari, Lesly",H
BIOL,4610,3,Cell Biology,33%,29%,28%,4%,2%,0%,0%,4%,"Chapman, Susan Carol",
BIOL,4610,4,Cell Biology (HON),24%,57%,19%,0%,0%,0%,0%,0%,"Chapman, Susan Carol",H
BIOL,4620,1,Cell Biology Lab (Lec),88%,13%,0%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,2,Cell Biology Lab (Lec),88%,13%,0%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,3,Cell Biology Lab (Lec),53%,20%,27%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,4,Cell Biology Lab (Lec),80%,13%,0%,0%,0%,0%,0%,7%,"Yu, Xianzhong",
BIOL,4620,5,Cell Biology Lab (Lec),71%,24%,0%,0%,0%,0%,0%,6%,"Yu, Xianzhong",
BIOL,4620,6,Cell Biology Lab (Lec),71%,18%,6%,0%,0%,0%,0%,6%,"Yu, Xianzhong",
BIOL,4620,7,Cell Biology Lab (Lec),88%,13%,0%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,8,Cell Biology Lab (Lec),86%,7%,0%,0%,7%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,9,Cell Biology Lab (Lec),69%,31%,0%,0%,0%,0%,0%,0%,"Yu, Xianzhong",
BIOL,4620,10,Cell Biology Lab (Lec),63%,31%,0%,0%,0%,0%,0%,6%,"Yu, Xianzhong",
BIOL,4620,11,Cell Biology Lab (Lec),80%,7%,7%,0%,0%,0%,0%,7%,"Yu, Xianzhong",
BIOL,4670,1,Principles of Hematology,91%,0%,5%,0%,0%,0%,0%,5%,"Gallicchio, Vincent",
BIOL,4750,1,Comparative Physiology,49%,32%,5%,2%,0%,0%,0%,12%,"Sears, Michael W",
BIOL,4930,2,Senior Seminar,69%,25%,0%,0%,0%,0%,0%,6%,"Chen, Wen Y",
BIOL,4930,4,Senior Seminar,87%,13%,0%,0%,0%,0%,0%,0%,"Baeza Migueles, Juan",
BIOL,6030,1,Intro to Applied Genomics,57%,29%,14%,0%,0%,0%,0%,0%,"Richards, Vincent Pa",
BIOL,8400,1,Understanding Biological Inq,94%,3%,0%,0%,0%,0%,0%,3%,"Dittrich-Reed, Dylan",
BIOL,8420,1,Understand Cellular Processes,73%,21%,0%,0%,2%,0%,0%,4%,"Feliciano, David M",
BIOL,8440,1,Understanding the Human Body,47%,34%,10%,1%,4%,0%,0%,3%,"Baldwin, William S",
BUS,1010,1,Business Foundations,50%,47%,3%,0%,0%,0%,0%,0%,"Tumblin, William Ern",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 16 of 109,
Grades Report for 201508,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
BUS,1010,2,Business Foundations,27%,46%,24%,3%,0%,0%,0%,0%,"Tumblin, William Ern",
BUS,1010,3,Business Foundations,43%,27%,14%,3%,5%,0%,0%,8%,"Tumblin, William Ern",
BUS,1010,4,Business Foundations,42%,50%,8%,0%,0%,0%,0%,0%,"McCubbin, Donna L",
BUS,1010,5,Business Foundations,39%,32%,16%,3%,5%,0%,0%,5%,"McCubbin, Donna L",
BUS,1010,6,Business Foundations,47%,34%,16%,3%,0%,0%,0%,0%,"McCubbin, Donna L",
BUS,1010,7,Business Foundations,2%,45%,38%,2%,7%,0%,0%,5%,"McCubbin, Donna L",
BUS,1010,8,Business Foundations,30%,35%,21%,2%,0%,0%,0%,12%,"McCubbin, Donna L",
BUS,1010,9,Business Foundations,16%,44%,21%,5%,7%,0%,0%,7%,"McCubbin, Donna L",
BUS,1010,10,Business Foundations,19%,49%,19%,2%,9%,0%,0%,2%,"Tumblin, William Ern",
BUS,1010,11,Business Foundations,21%,74%,0%,5%,0%,0%,0%,0%,"Edge, Sandy",
BUS,1010,12,Business Foundations,42%,32%,11%,5%,5%,0%,0%,5%,"Edge, Sandy",
BUS,1010,13,Business Foundations,21%,68%,5%,0%,0%,0%,0%,5%,"Edge, Sandy",
BUS,1010,14,Business Foundations,39%,44%,17%,0%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,15,Business Foundations,32%,42%,21%,5%,0%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,16,Business Foundations,26%,37%,26%,5%,0%,0%,0%,5%,"De Iulio, Edward Bar",
BUS,1010,17,Business Foundations,16%,42%,26%,0%,5%,0%,0%,11%,"Tumblin, William Ern",
BUS,1010,18,Business Foundations,26%,37%,26%,5%,5%,0%,0%,0%,"Tumblin, William Ern",
BUS,1010,19,Business Foundations,11%,28%,39%,11%,6%,0%,0%,6%,"Tumblin, William Ern",
BUS,1010,20,Business Foundations,44%,39%,6%,6%,0%,0%,0%,6%,"Tumblin, William Ern",
BUS,1010,27,Business Foundations,28%,56%,11%,0%,6%,0%,0%,0%,"De Iulio, Edward Bar",
BUS,1010,28,Business Foundations,42%,47%,11%,0%,0%,0%,0%,0%,"McCubbin, Donna L",
CE,2010,2,Statics,41%,19%,14%,14%,10%,0%,0%,2%,"Chen, Qiushi",
CE,2010,3,Statics,48%,11%,27%,7%,0%,0%,0%,7%,"Ross, Brandon E",
