Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 118 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PRTM,3210,1,Recreation Admin,55%,34%,0%,0%,0%,0%,0%,3%,0%,7%,0%,0%,Cathey Jamie Lynn,
PRTM,3210,2,Recreation Admin,43%,40%,6%,0%,0%,0%,0%,0%,0%,6%,0%,6%,Cathey Jamie Lynn,
PRTM,3250,1,Global Persp in Rec,60%,13%,13%,0%,0%,0%,0%,0%,0%,13%,0%,0%,Pinckney Harrison,
,,,,,,,,,,,,,,,,Parker,
PRTM,3250,2,Global Persp in Rec,45%,21%,7%,0%,3%,0%,0%,3%,0%,10%,7%,3%,Pinckney Harrison,
,,,,,,,,,,,,,,,,Parker,
PRTM,3260,2,RT Imp & Eval: Phys Hlth C,70%,25%,0%,0%,0%,0%,0%,0%,0%,5%,0%,0%,Tysor Deborah Anne,
PRTM,3420,1,Intro to Tourism,80%,12%,0%,0%,0%,0%,0%,4%,0%,4%,0%,0%,Ramshaw Gregory,
,,,,,,,,,,,,,,,,Philip,
PRTM,3420,2,Intro to Tourism,71%,24%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Ezra Peter Marwa,
PRTM,3430,1,Spl Asp of Tourist B,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Fogle E'Lisha V,
PRTM,3440,1,Tourism Markets,79%,16%,0%,0%,0%,0%,0%,0%,0%,0%,5%,0%,Backman Sheila J,
PRTM,3440,2,Tourism Markets,71%,26%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,Norman William C,
PRTM,3450,1,Tourism Management,90%,5%,0%,0%,0%,0%,0%,3%,3%,0%,0%,0%,Norman William C,
PRTM,3460,1,Heritage Tourism,74%,24%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,Tobar Felipe B,
PRTM,3490,1,Survey Tourism Sites,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Garst Stephanie,
,,,,,,,,,,,,,,,,Perler,
PRTM,3530,2,Foundations of Camp Coun,78%,11%,0%,0%,0%,0%,0%,0%,0%,11%,0%,0%,Powell Gwynn M,
PRTM,3620,1,Program/Trends Communi,47%,47%,3%,0%,0%,0%,0%,0%,0%,3%,0%,0%,Townsend Jeffrey D,
PRTM,3900,1,PGA GM Player Developm,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Savedra Adam R,
PRTM,4040,1,Field Training I,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Anderson Daniel,
,,,,,,,,,,,,,,,,Morgan,
PRTM,4050,1,Field Training II,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Anderson Daniel,
,,,,,,,,,,,,,,,,Morgan,
PRTM,4300,1,World Geog Parks,69%,19%,6%,0%,0%,0%,0%,0%,0%,6%,0%,0%,Kleinbort Tori,
PRTM,4310,1,Mthds of Envir Interpretati,31%,38%,19%,0%,0%,0%,0%,6%,0%,6%,0%,0%,Sene Harper Aby Lat,
,,,,,,,,,,,,,,,,Soukabe,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 119 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PRTM,4350,1,Intro to GIS for PRTM,15%,23%,15%,0%,0%,0%,0%,15%,0%,23%,0%,8%,White David,
,,,,,,,,,,,,,,,,Lawrence,
PRTM,4350,1,Intro to GIS for PRTM,15%,23%,15%,0%,0%,0%,0%,15%,0%,23%,0%,8%,White David,
,,,,,,,,,,,,,,,,Lawrence,
PRTM,4410,1,Commercial Rec,73%,20%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,ORourke Thomas,
,,,,,,,,,,,,,,,,John,
PRTM,4460,2,Community Tourism,58%,28%,6%,0%,0%,0%,0%,3%,0%,6%,0%,0%,Townson Lauren,
PRTM,4540,1,Trends in Sport Mgt,50%,21%,14%,0%,7%,0%,0%,0%,0%,7%,0%,0%,Townsend Jeffrey D,
PRTM,4550,1,Adv Program Planning,16%,37%,21%,0%,0%,0%,0%,0%,0%,26%,0%,0%,Townsend Jeffrey D,
PRTM,8080,1,Behavioral Aspects,82%,9%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Duffy Lauren N,
PRTM,8110,2,Research Methods,71%,19%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Verbos Rose Irene,
PRTM,8440,1,Outdoor Rec Mgt Plng,56%,33%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,Bivens Raymond E,
PRTM,9000,2,MS Capstone,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hallo Jeffrey Charles,
PRTM,9000,6,Adv App of Data Analysis-,56%,11%,11%,0%,0%,0%,0%,11%,0%,11%,0%,0%,Gagnon Ryan Joseph,
PRTM,9080,3,Writing Mentorship Projec,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Powell Gwynn M,
PRTM,9110,1,Professional Issues,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Stephens Lauren,
,,,,,,,,,,,,,,,,Elizabeth,
PRTM,9110,1,Professional Issues,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Stephens Lauren,
,,,,,,,,,,,,,,,,Elizabeth,
PSYC,2010,1,Intro to Psychology,27%,28%,8%,1%,1%,0%,0%,8%,3%,15%,2%,7%,Jorgensen Jo,
PSYC,2010,2,Intro to Psychology,57%,23%,1%,0%,0%,0%,0%,9%,0%,10%,0%,0%,Taylor Mary A,
PSYC,2010,3,Intro to Psychology,47%,31%,6%,0%,0%,0%,0%,0%,0%,14%,0%,1%,Taylor Mary A,
PSYC,2010,4,Intro to Psychology,80%,14%,1%,0%,0%,0%,0%,0%,0%,4%,0%,0%,Pak Chong Hyon,
PSYC,2010,6,Intro to Psychology,24%,26%,6%,0%,4%,0%,0%,13%,1%,21%,0%,4%,Brainerd Edwin G,
PSYC,2030,1,Fundamentals of Psych Sci,51%,36%,3%,1%,0%,0%,0%,3%,0%,6%,0%,1%,Switzer Fred S,
PSYC,3060,1,Human Sexual Behavior,82%,10%,2%,0%,0%,0%,0%,2%,0%,3%,0%,1%,King Bruce Michael,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 120 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PSYC,3090,100,Intro Experimental Psychol,42%,23%,7%,3%,1%,0%,0%,2%,0%,13%,2%,8%,Tyrrell Richard A,
PSYC,3090,200,Intro Experimental Psychol,57%,17%,3%,0%,3%,0%,0%,0%,0%,13%,0%,7%,Bisson Jennifer Bailey,
PSYC,3090,300,Intro Experimental Psychol,37%,40%,0%,0%,0%,0%,0%,3%,0%,17%,0%,3%,Rosopa Patrick J,
PSYC,3100,100,Advanced Experimental Ps,53%,24%,6%,0%,0%,0%,0%,0%,0%,18%,0%,0%,McKibben Eric S,
PSYC,3100,200,Advanced Experimental Ps,38%,33%,5%,5%,0%,0%,0%,0%,5%,10%,0%,5%,Bisson Jennifer Bailey,
PSYC,3100,300,Advanced Experimental Ps,18%,59%,6%,0%,0%,0%,0%,6%,0%,12%,0%,0%,McKibben Eric S,
PSYC,3100,400,Advanced Experimental Ps,68%,16%,0%,0%,5%,0%,0%,5%,0%,5%,0%,0%,Campbell Robert,
,,,,,,,,,,,,,,,,Lyndsay,
PSYC,3100,500,Advanced Experimental Ps,60%,20%,5%,0%,0%,0%,0%,0%,5%,5%,5%,0%,Sinclair Robert,
,,,,,,,,,,,,,,,,Raymond,
PSYC,3100,600,Advanced Experimental Ps,41%,47%,6%,0%,0%,0%,0%,0%,0%,6%,0%,0%,Stephens Benjamin R,
PSYC,3100,700,Advanced Experimental Ps,50%,35%,0%,0%,0%,0%,0%,0%,0%,10%,0%,5%,Sanborn Sarah Mae,
PSYC,3100,800,Advanced Experimental Ps,68%,16%,11%,0%,0%,0%,0%,0%,0%,5%,0%,0%,Byrne Kaileigh Angela,
PSYC,3210,1,Psychology of Music,74%,4%,4%,0%,0%,0%,0%,4%,0%,4%,4%,4%,Cantalupo Claudio,
PSYC,3240,1,Physiological Psych,19%,34%,9%,0%,1%,0%,0%,10%,0%,17%,3%,7%,Pilcher June J.,
PSYC,3240,2,Physiological Psych,19%,46%,3%,1%,1%,0%,0%,7%,0%,17%,1%,4%,Pilcher June J.,
PSYC,3240,3,Physiological Psych,64%,24%,0%,0%,0%,0%,0%,4%,0%,7%,0%,0%,Cantalupo Claudio,
PSYC,3240,4,Physiological Psych,46%,34%,4%,0%,0%,0%,0%,7%,0%,3%,4%,1%,Cantalupo Claudio,
PSYC,3310,1,Critical Thinking,47%,35%,0%,0%,0%,0%,0%,12%,0%,6%,0%,0%,Gugerty Leo J,
PSYC,3330,1,Cognitive Psych,46%,33%,1%,0%,0%,0%,0%,6%,0%,10%,0%,3%,Lucaites Kathryn M,
PSYC,3340,1,Cognitive Psych Lab,83%,9%,0%,0%,0%,0%,0%,4%,0%,0%,4%,0%,Whitlock Laura A,
PSYC,3340,3,Cognitive Psych Lab,72%,24%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Quinn Daniel Braden,
PSYC,3400,1,Lifespan Developmental Ps,71%,22%,3%,0%,0%,0%,0%,0%,0%,4%,0%,1%,Sanborn Sarah Mae,
PSYC,3400,2,Lifespan Developmental Ps,36%,43%,6%,0%,0%,0%,0%,11%,0%,4%,0%,0%,Alley Pamela R,
PSYC,3400,3,Lifespan Developmental Ps,39%,38%,3%,0%,0%,0%,0%,1%,0%,16%,0%,3%,Tam Anita Pei,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 121 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PSYC,3400,4,Lifespan Developmental Ps,35%,35%,6%,1%,1%,0%,0%,1%,0%,19%,1%,0%,Tam Anita Pei,
PSYC,3520,1,Social Psychology,39%,26%,5%,2%,1%,0%,0%,4%,1%,14%,3%,5%,Jorgensen Jo,
PSYC,3570,1,Psychology and Culture,75%,13%,3%,0%,0%,0%,0%,3%,0%,0%,3%,3%,Gunsoy Ceren,
PSYC,3640,1,Industrial Psych,96%,3%,0%,0%,0%,0%,0%,0%,0%,1%,0%,0%,Ligato Joseph,
PSYC,3680,1,Organizational Psych,23%,15%,10%,2%,3%,0%,0%,5%,0%,32%,3%,8%,Wilson Chloe A,
PSYC,3680,2,Organizational Psych,51%,35%,3%,1%,0%,0%,0%,1%,0%,7%,0%,0%,Mcintyre Brandon R,
PSYC,3700,1,Personality,54%,21%,4%,1%,0%,0%,0%,4%,0%,11%,1%,1%,Hester John Robert,
PSYC,3830,1,Abnormal Psychology,35%,39%,6%,1%,1%,0%,0%,3%,0%,11%,1%,3%,Pury Cynthia L S,
PSYC,3830,2,Abnormal Psychology,47%,32%,0%,0%,0%,0%,0%,9%,0%,12%,0%,0%,Alley Pamela R,
PSYC,3830,3,Abnormal Psychology,59%,26%,6%,0%,0%,0%,0%,6%,0%,3%,0%,0%,Alley Pamela R,
PSYC,3890,1,Psychology of Religion,57%,22%,9%,0%,0%,0%,0%,0%,0%,9%,4%,0%,Chen Zhuo,
PSYC,4150,1,Systems and Theories,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Tyler Peggy Jean,
PSYC,4150,2,Systems and Theories,83%,6%,6%,0%,0%,0%,0%,0%,0%,6%,0%,0%,Tyler Peggy Jean,
PSYC,4150,3,Systems and Theories,49%,26%,3%,3%,0%,0%,0%,3%,0%,11%,3%,3%,Brainerd Edwin G,
PSYC,4150,4,Systems and Theories,42%,16%,13%,0%,3%,0%,0%,0%,0%,16%,10%,0%,Brainerd Edwin G,
PSYC,4220,1,Perception,41%,37%,4%,0%,0%,0%,0%,0%,0%,19%,0%,0%,Cantalupo Claudio,
PSYC,4220,2,Perception,50%,27%,12%,0%,0%,0%,0%,0%,0%,8%,0%,4%,Pagano Christopher C,
PSYC,4710,1,Psych of Testing,70%,13%,4%,0%,0%,0%,0%,0%,0%,4%,9%,0%,Klinefelter Zachary,
,,,,,,,,,,,,,,,,Paul,
PSYC,4800,1,Health Psychology,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,McCubbin James A,
PSYC,4800,2,Health Psychology,46%,46%,0%,0%,0%,0%,0%,0%,0%,8%,0%,0%,McCubbin James A,
PSYC,4880,1,Psychotherapy,39%,22%,9%,0%,4%,0%,0%,4%,0%,22%,0%,0%,Zinzow Heidi Marie,
PSYC,4890,1,Sports Psychology,22%,26%,4%,0%,4%,0%,0%,4%,0%,30%,9%,0%,Tam Anita Pei,
PSYC,4920,1,Senior Laboratory,75%,0%,0%,6%,0%,0%,0%,6%,0%,0%,6%,6%,Solini Hannah,
PSYC,4930,100,Pract Clinical Psych,80%,13%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,Zinzow Heidi Marie,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 122 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PSYC,4980,291,Suicide Prevention,67%,0%,0%,0%,0%,0%,0%,17%,0%,0%,17%,0%,Zinzow Heidi Marie,
PSYC,8110,1,Research Design II,89%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,Chen Zhuo,
PSYC,8610,1,Personnel Psych,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Raymark Patrick H,
PSYC,8850,1,Org Stress,81%,6%,0%,0%,6%,0%,0%,0%,0%,6%,0%,0%,Britt Thomas W.,
RCID,8800,401,Applied Res Comm,78%,0%,0%,0%,0%,0%,0%,0%,11%,0%,11%,0%,Haynes Cynthia Ann,
RCID,8800,402,Applied Res Comm,75%,13%,0%,0%,0%,0%,0%,0%,13%,0%,0%,0%,Blakesley David E,
RED,8120,1,Real Estate Technology,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Benedict Robert,
,,,,,,,,,,,,,,,,Creighton,
REL,1010,1,Intro to Religion,71%,9%,0%,0%,0%,0%,0%,3%,0%,15%,3%,0%,Cohen Peter A,
REL,1010,1,Intro to Religion,71%,9%,0%,0%,0%,0%,0%,3%,0%,15%,3%,0%,Cohen Peter A,
REL,1010,2,Intro to Religion,63%,31%,0%,0%,0%,0%,0%,0%,0%,6%,0%,0%,Cohen Peter A,
REL,1010,2,Intro to Religion,63%,31%,0%,0%,0%,0%,0%,0%,0%,6%,0%,0%,Cohen Peter A,
REL,1010,3,Intro to Religion,49%,31%,6%,0%,0%,0%,0%,0%,0%,11%,3%,0%,Cohen Peter A,
REL,1010,3,Intro to Religion,49%,31%,6%,0%,0%,0%,0%,0%,0%,11%,3%,0%,Cohen Peter A,
REL,1020,2,World Religions,51%,29%,0%,0%,0%,0%,0%,6%,0%,11%,3%,0%,Stephens Robert J,
REL,1020,3,World Religions,26%,29%,9%,0%,3%,0%,0%,0%,0%,29%,0%,6%,Stephens Robert J,
REL,1020,4,World Religions,77%,14%,0%,0%,0%,0%,0%,0%,0%,3%,3%,3%,Stephens Robert J,
REL,3000,1,Studying Religion,48%,26%,9%,0%,0%,0%,0%,4%,0%,4%,0%,9%,Saif Mashal,
REL,3010,1,Old Testament,15%,39%,6%,0%,0%,0%,0%,3%,0%,18%,9%,9%,Thames John T,
REL,3050,1,Constructing Scripture,32%,28%,12%,0%,0%,0%,0%,0%,0%,24%,0%,4%,White Benjamin L,
REL,3070,1,The Christian Tradition,28%,25%,0%,3%,0%,0%,0%,28%,0%,16%,0%,0%,Patterson Brett C,
REL,3130,1,Buddhism,74%,11%,0%,0%,0%,0%,0%,0%,0%,5%,0%,11%,Stephens Robert J,
REL,3150,1,Islam,46%,23%,0%,0%,0%,0%,0%,12%,0%,12%,0%,8%,Saif Mashal,
REL,3170,2,Hist of Native Am Rel/Cult,45%,36%,0%,0%,0%,0%,0%,9%,0%,9%,0%,0%,Jeffries James,
,,,,,,,,,,,,,,,,Bradford,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 123 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
RUSS,3610,1,Russn Lit Since 1910,72%,12%,4%,0%,0%,0%,0%,4%,0%,8%,0%,0%,Volkova Olga,
,,,,,,,,,,,,,,,,Anatolyevna,
SAP,1020,1,Study Abroad Hybrid UGra,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wilson Meredith Fant,
SAP,1020,3,Study Abroad Hybrid UGra,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wilson Meredith Fant,
SAP,1020,4,Study Abroad Hybrid UGra,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wilson Meredith Fant,
SAP,1020,5,Study Abroad Hybrid UGra,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wilson Meredith Fant,
SAP,1020,6,Study Abroad Hybrid UGra,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wilson Meredith Fant,
SAP,1020,7,Study Abroad Hybrid UGra,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wilson Meredith Fant,
SAP,1020,9,Study Abroad Hybrid UGra,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wilson Meredith Fant,
SAP,1020,10,Study Abroad Hybrid UGra,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,Wilson Meredith Fant,
SOC,2010,1,Introduction to Sociology,81%,13%,3%,0%,0%,0%,0%,1%,0%,2%,0%,1%,Coffman Carolyn,
,,,,,,,,,,,,,,,,Candace,
SOC,2010,2,Introduction to Sociology,91%,7%,1%,0%,0%,0%,0%,1%,0%,0%,0%,0%,Mannheimer Andrew,
,,,,,,,,,,,,,,,,Herman,
SOC,2010,3,Introduction to Sociology,96%,2%,0%,0%,0%,0%,0%,1%,0%,1%,0%,0%,Mannheimer Andrew,
,,,,,,,,,,,,,,,,Herman,
SOC,2010,5,Introduction to Sociology,77%,13%,2%,0%,1%,0%,0%,1%,0%,4%,1%,1%,McDonough,
,,,,,,,,,,,,,,,,Shannon M,
SOC,2010,6,Introduction to Sociology,77%,14%,1%,0%,0%,0%,0%,1%,0%,7%,1%,0%,Coffman Carolyn,
,,,,,,,,,,,,,,,,Candace,
SOC,2010,7,Introduction to Sociology,70%,21%,1%,0%,1%,0%,0%,1%,0%,4%,0%,2%,McDonough,
,,,,,,,,,,,,,,,,Shannon M,
SOC,2020,1,Social Problems,63%,9%,6%,0%,3%,0%,0%,6%,0%,6%,6%,3%,Coffman Carolyn,
,,,,,,,,,,,,,,,,Candace,
SOC,2040,1,Prof Dev for Sociology Maj,47%,31%,0%,3%,0%,0%,0%,0%,0%,16%,0%,3%,Mobley F Catherine,
SOC,3020,1,Research Methods I,34%,50%,2%,0%,2%,0%,0%,0%,0%,11%,0%,0%,Li Miao,
SOC,3040,1,Social Research Methods II,52%,33%,5%,5%,0%,0%,0%,0%,0%,5%,0%,0%,Sianko Natallia,
,,,,,,,,,,,,,,,,Sergeevna,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 124 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
SOC,3040,2,Social Research Methods II,29%,17%,4%,8%,0%,0%,0%,4%,0%,25%,0%,13%,Luo Ye,
SOC,3100,1,Marriage & Intimacy,70%,13%,3%,0%,3%,0%,0%,7%,0%,3%,0%,0%,Coffman Carolyn,
,,,,,,,,,,,,,,,,Candace,
SOC,3100,2,Marriage & Intimacy,92%,0%,0%,0%,0%,0%,0%,4%,0%,0%,4%,0%,Coffman Carolyn,
,,,,,,,,,,,,,,,,Candace,
SOC,3110,1,The Family,38%,40%,6%,2%,0%,0%,0%,2%,0%,13%,0%,0%,Whitehead Andrew L,
SOC,3510,1,Collective Behavior,43%,23%,5%,0%,0%,0%,0%,5%,0%,18%,5%,2%,Moon Minyoung,
SOC,3600,1,Class & Poverty,76%,19%,0%,0%,2%,0%,0%,0%,0%,0%,2%,0%,Robinson Kenneth L,
SOC,3800,1,Intro Social Service,41%,41%,4%,0%,0%,0%,0%,2%,0%,12%,0%,0%,Holland Jennifer,
,,,,,,,,,,,,,,,,Leanne Crenshaw,
SOC,3910,1,Soc of Deviance,60%,23%,2%,0%,0%,0%,0%,2%,0%,13%,0%,0%,McDonough,
,,,,,,,,,,,,,,,,Shannon M,
SOC,3920,1,Juvenile Delinquency,39%,16%,14%,0%,0%,0%,0%,5%,0%,16%,7%,5%,Costello Matthew,
,,,,,,,,,,,,,,,,John,
SOC,4040,1,Soc Theory,46%,33%,5%,3%,0%,0%,0%,3%,0%,5%,0%,5%,Haller William J,
SOC,4320,1,Soc of Religion,53%,22%,3%,0%,3%,0%,0%,3%,0%,11%,6%,0%,Whitehead Andrew L,
SOC,4330,1,Global Social Change,65%,23%,4%,0%,0%,0%,0%,4%,0%,4%,0%,0%,Sianko Natallia,
,,,,,,,,,,,,,,,,Sergeevna,
SOC,4590,1,The Community,60%,30%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,Robinson Kenneth L,
SOC,4600,1,Race & Ethnicity,92%,6%,0%,0%,0%,0%,0%,0%,0%,2%,0%,0%,Mannheimer Andrew,
,,,,,,,,,,,,,,,,Herman,
SOC,4610,1,Sex & Gender,91%,4%,0%,0%,0%,0%,0%,2%,0%,2%,0%,0%,Kettrey Heather H,
SOC,4810,1,Aging and Death,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Holland Jennifer,
,,,,,,,,,,,,,,,,Leanne Crenshaw,
SOC,4840,1,Child Abuse,86%,12%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Rosenberger James S,
SPAN,1010,1,Elementary Spanish,54%,38%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,Morris Stephanie,
,,,,,,,,,,,,,,,,Elysse,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Monday, September 21, 2020",,,,,,,,,,,,,,,,Page 125 of 133,
Grades Report for 202001,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
SPAN,1010,2,Elementary Spanish,60%,24%,4%,0%,0%,0%,0%,0%,0%,12%,0%,0%,Morris Stephanie,
,,,,,,,,,,,,,,,,Elysse,
SPAN,1010,3,Elementary Spanish,53%,20%,0%,0%,0%,0%,0%,7%,0%,7%,7%,7%,Pillcurima Rosa,
,,,,,,,,,,,,,,,,Macarena,
SPAN,1020,2,Elementary Spanish,44%,16%,8%,0%,0%,0%,0%,4%,0%,24%,4%,0%,Pillcurima Rosa,
,,,,,,,,,,,,,,,,Macarena,
SPAN,1020,3,Elementary Spanish,36%,16%,4%,0%,0%,0%,0%,16%,0%,24%,4%,0%,Cruz Valderramos,
,,,,,,,,,,,,,,,,Zenia Beatriz,
SPAN,1020,4,Elementary Spanish,41%,29%,18%,0%,0%,0%,0%,6%,0%,6%,0%,0%,Cruz Valderramos,
,,,,,,,,,,,,,,,,Zenia Beatriz,
SPAN,1020,5,Elementary Spanish,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hernandez Liliana M,
SPAN,1020,6,Elementary Spanish,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hernandez Liliana M,
SPAN,1020,8,Elementary Spanish,48%,36%,0%,0%,0%,0%,0%,0%,0%,16%,0%,0%,Flores Yezid,
SPAN,2010,1,Intermediate Spanish,35%,9%,13%,0%,4%,0%,0%,13%,0%,4%,4%,17%,Cruz Valderramos,
,,,,,,,,,,,,,,,,Zenia Beatriz,
SPAN,2010,2,Intermediate Spanish,56%,16%,0%,0%,0%,0%,0%,12%,0%,12%,0%,4%,Cruz Valderramos,
,,,,,,,,,,,,,,,,Zenia Beatriz,
SPAN,2010,3,Intermediate Spanish,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Tejera Mercedes,
SPAN,2010,4,Intermediate Spanish,64%,28%,0%,0%,0%,0%,0%,0%,0%,4%,0%,4%,Schmucker Ellory W,
SPAN,2010,5,Intermediate Spanish,64%,16%,0%,0%,8%,0%,0%,4%,0%,8%,0%,0%,Schmucker Ellory W,
SPAN,2010,7,Intermediate Spanish,75%,8%,0%,0%,0%,0%,0%,0%,0%,17%,0%,0%,Hernandez Liliana M,
SPAN,2010,8,Intermediate Spanish,56%,20%,4%,0%,0%,0%,0%,8%,0%,8%,4%,0%,Logue Nora Arostegui,
SPAN,2010,9,Intermediate Spanish,83%,13%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,Logue Nora Arostegui,
SPAN,2010,10,Intermediate Spanish,59%,27%,9%,0%,0%,0%,0%,0%,0%,5%,0%,0%,Flores Yezid,
SPAN,2010,11,Intermediate Spanish,65%,15%,5%,0%,0%,0%,0%,0%,0%,10%,0%,5%,Flores Yezid,
SPAN,2010,12,Intermediate Spanish,62%,10%,5%,0%,0%,0%,0%,14%,0%,5%,0%,5%,Williamson Debra,
,,,,,,,,,,,,,,,,Oaks,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
