Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
EDEL,3210,1,Pe for the Elem Tchr,62%,31%,8%,0%,0%,0%,0%,0%,"Smith, Deborah A",
EDEL,4510,1,Elem Methods in Science Tchg,50%,44%,0%,6%,0%,0%,0%,0%,"Deaton, Cynthia Chri",
EDEL,4520,1,Elem Methods Math Teaching,71%,19%,0%,10%,0%,0%,0%,0%,"Tyminski, Andrew Mic",
EDEL,4670,1,Tchng Esol: Elem Sch,89%,11%,0%,0%,0%,0%,0%,0%,"Cole, Mikel Walker",
EDF,3010,1,Principles of American Educat,60%,20%,13%,7%,0%,0%,0%,0%,"Rosenblith, Suzanne",
EDF,3010,2,Principles of American Educat,94%,3%,3%,0%,0%,0%,0%,0%,"Womac, Patrick C",
EDF,3020,1,Educ Psych,35%,42%,13%,10%,0%,0%,0%,0%,"Vargas, Penelope Mar",
EDF,3340,1,Child Growth and Dev,90%,10%,0%,0%,0%,0%,0%,0%,"Jamil, Faiza Marghoo",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 31 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
EDF,3350,1,Adol Growth & Dev,77%,16%,3%,3%,0%,0%,0%,0%,"Barrett, David E",
EDF,4800,3,Digital Media & Learning,80%,10%,10%,0%,0%,0%,0%,0%,"Visser, Ryan D",
EDF,8770,500,Research Meth in Education I,78%,17%,4%,0%,0%,0%,0%,0%,"Fleming, David S",
EDF,8800,400,Dig Media for Mid Sch Teachers,75%,17%,4%,0%,4%,0%,0%,0%,"Visser, Ryan D",
EDF,9270,1,Quant Rsrch & Stats for Ed,71%,17%,13%,0%,0%,0%,0%,0%,"Farmer, Jennie Lynn",
EDF,9710,1,Cse Stdy Ethnog Mthd,88%,6%,0%,0%,6%,0%,0%,0%,"Deaton, Cynthia Chri",
EDL,7150,500,Sch & Comm Relations,91%,9%,0%,0%,0%,0%,0%,0%,"Reynolds, Elizabeth",
EDL,7300,501,Techniq of Supervision-Pub Sch,76%,24%,0%,0%,0%,0%,0%,0%,"Klar, Hans William",
EDL,7500,503,El Prin & Spv Ex I,67%,17%,17%,0%,0%,0%,0%,0%,"Buskey, Frederick C",
EDL,9050,400,Thry/Prac Ed Ldrshp,90%,0%,5%,0%,0%,0%,0%,5%,"Satterfield, James W",
EDL,9100,400,Intro Phd Seminar,62%,23%,0%,0%,0%,0%,0%,15%,"Gonzales, Leslie D",
EDL,9110,400,Systematic Inq Ed L,76%,6%,6%,0%,0%,0%,0%,12%,"Lindle, Jane C",
EDL,9760,1,External Effect He,67%,22%,0%,0%,0%,0%,0%,11%,"Gonzales, Leslie D",
EDLT,4580,1,Early Literacy: Birth-Kindergn,92%,8%,0%,0%,0%,0%,0%,0%,"Everson, Barbara J",
EDLT,4620,1,Reading Children's Lit in Elem,68%,23%,5%,5%,0%,0%,0%,0%,"McNair, Jonda Cecole",
EDLT,4620,2,Reading Children's Lit in Elem,60%,40%,0%,0%,0%,0%,0%,0%,"McNair, Jonda Cecole",
EDLT,4630,1,Teaching Rdg/Writing for ELLs,63%,38%,0%,0%,0%,0%,0%,0%,"Cole, Mikel Walker",
EDLT,8100,501,Foundations of Literacy,63%,0%,0%,0%,0%,0%,0%,38%,"Gambrell, Linda B",
EDLT,8670,400,Middle School Reading,90%,10%,0%,0%,0%,0%,0%,0%,"Wilder, Phillip Mich",
EDLT,8810,506,Reading Recovery Teacher II,57%,29%,14%,0%,0%,0%,0%,0%,"Steadman, Vicki H",
EDLT,8810,509,Reading Recovery Teacher II,29%,71%,0%,0%,0%,0%,0%,0%,"Floyd, Jean S",
EDLT,8830,506,Read Recovery Practicum II,57%,29%,14%,0%,0%,0%,0%,0%,"Steadman, Vicki H",
EDLT,8830,509,Read Recovery Practicum II,29%,71%,0%,0%,0%,0%,0%,0%,"Floyd, Jean S",
EDSC,4370,1,Technology in Math,77%,15%,0%,0%,8%,0%,0%,0%,"Martin, Corrie Leigh",
EDSP,3700,2,Intro to Special Ed,74%,20%,6%,0%,0%,0%,0%,0%,"Stecker, Pamela M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 32 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
EDSP,3700,3,Intro to Special Ed,77%,14%,6%,0%,3%,0%,0%,0%,"Ryan, Joseph Benedic",
EDSP,3730,1,Char & Instr of ID & Autism,78%,11%,11%,0%,0%,0%,0%,0%,"Mackiewicz, Sara Moo",
EDSP,4910,1,Ed Assess Ind W/Dis,72%,22%,6%,0%,0%,0%,0%,0%,"Katsiyannis, Antonis",
EDSP,8230,400,Tch Integrated Set,85%,15%,0%,0%,0%,0%,0%,0%,"Griffith, Catherine",
EES,2020,1,Environ Engr Fundamentals II,63%,31%,6%,0%,0%,0%,0%,0%,"Finneran, Kevin Thom",
EES,4010,1,Environmental Engr,51%,44%,3%,3%,0%,0%,0%,0%,"Carraway, Elizabeth",
EES,4010,2,Environmental Engr,24%,59%,15%,0%,2%,0%,0%,0%,"Schlautman, Mark A.",
EES,4020,1,Water & Waste Water Treatment,44%,25%,13%,0%,6%,0%,0%,13%,"Ladner, David Allen",
EES,4750,1,Capstone Design Project,90%,10%,0%,0%,0%,0%,0%,0%,"Ladner, David Allen",
EES,4840,1,Solid Waste Mgt,35%,35%,23%,7%,0%,0%,0%,0%,"Overcamp, Thomas J",
EES,4850,1,Hazard Waste Management,19%,50%,25%,6%,0%,0%,0%,0%,"Schlautman, Mark A.",
EES,8030,1,Phy/Chem Ops W/WW T,30%,50%,20%,0%,0%,0%,0%,0%,"Cates, Ezra Lucas Ho",
EES,8040,1,Biochem Ops WW Trt,45%,55%,0%,0%,0%,0%,0%,0%,"Freedman, David L",
EES,8160,1,Technical Nuclear Forensics,38%,50%,13%,0%,0%,0%,0%,0%,"Shuller-Nickles, Lin",
EES,8420,1,Actinide Chemistry,73%,9%,18%,0%,0%,0%,0%,0%,"Powell, Brian A.",
EES,8450,1,Environ Organic Chem,63%,38%,0%,0%,0%,0%,0%,0%,"Lee, Cindy M",
ELE,3010,1,Intro to Entre,75%,25%,0%,0%,0%,0%,0%,0%,"Hopkins, John Edward",
ELE,3010,2,Intro to Entre,86%,11%,0%,0%,0%,0%,0%,3%,"Parnell, Ashley Will",
ELE,3010,3,Intro to Entre,77%,20%,3%,0%,0%,0%,0%,0%,"Hopkins, John Edward",
ELE,4010,1,Exec Lead & Entr II,78%,23%,0%,0%,0%,0%,0%,0%,"Parnell, Ashley Will",
ENGL,1030,1,Accelerated Composition,52%,38%,5%,0%,5%,0%,0%,0%,"Mathas, Andrew P",
ENGL,1030,2,Accelerated Composition,84%,16%,0%,0%,0%,0%,0%,0%,"Barrocas, Andrew Mar",
ENGL,1030,3,Accelerated Composition,63%,26%,5%,0%,5%,0%,0%,0%,"Clarey, Chelsea Mari",
ENGL,1030,4,Accelerated Composition,79%,16%,0%,0%,0%,0%,0%,5%,"Mosley, Dustin Cleag",
ENGL,1030,5,Accelerated Composition,44%,33%,6%,0%,11%,0%,0%,6%,"Wickham, Sarah Ashto",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 33 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGL,1030,6,Accelerated Composition,84%,11%,0%,0%,5%,0%,0%,0%,"Russell, Matthew Mar",
ENGL,1030,7,Accelerated Composition,75%,25%,0%,0%,0%,0%,0%,0%,"Barrocas, Andrew Mar",
ENGL,1030,8,Accelerated Composition,60%,25%,5%,5%,0%,0%,0%,5%,"Clarey, Chelsea Mari",
ENGL,1030,10,Accelerated Composition,85%,5%,0%,0%,0%,0%,0%,10%,"Wickham, Sarah Ashto",
ENGL,1030,13,Accelerated Composition,70%,20%,10%,0%,0%,0%,0%,0%,"Collins, Molly Brian",
ENGL,1030,16,Accelerated Composition,65%,20%,5%,0%,0%,0%,0%,10%,"Collins, Molly Brian",
ENGL,1030,17,Accelerated Composition,85%,10%,5%,0%,0%,0%,0%,0%,"Vonkaenel, Joslyn Mc",
ENGL,1030,18,Accelerated Composition,63%,26%,5%,0%,5%,0%,0%,0%,"Holliday, Justin All",
ENGL,1030,19,Accelerated Composition,85%,5%,0%,0%,10%,0%,0%,0%,"Frank, Daniel M",
ENGL,1030,21,Accelerated Composition,58%,32%,5%,0%,0%,0%,0%,5%,"Elrick, Katherine A",
ENGL,1030,23,Accelerated Composition,83%,6%,0%,0%,6%,0%,0%,6%,"Carson, Adrian L",
ENGL,1030,24,Accelerated Composition,80%,10%,0%,0%,5%,0%,0%,5%,"Ozyesilpinar, Eda",
ENGL,1030,25,Accelerated Composition,84%,16%,0%,0%,0%,0%,0%,0%,"Fuller, Samuel Jacks",
ENGL,1030,26,Accelerated Composition,68%,5%,0%,11%,16%,0%,0%,0%,"Carson, Adrian L",
ENGL,1030,27,Accelerated Composition,68%,5%,21%,0%,0%,0%,0%,5%,"Frank, Daniel M",
ENGL,1030,28,Accelerated Composition,47%,32%,11%,5%,0%,0%,0%,5%,"Elrick, Katherine A",
ENGL,1030,29,Accelerated Composition,83%,6%,6%,6%,0%,0%,0%,0%,"Stukes, Lauren Taylo",
ENGL,1030,30,Accelerated Composition,89%,0%,5%,5%,0%,0%,0%,0%,"Wood, Joshua A",
ENGL,1030,32,Accelerated Composition,67%,22%,0%,6%,6%,0%,0%,0%,"Naciuk, Sarah Michel",
ENGL,1030,37,Accelerated Composition,80%,15%,5%,0%,0%,0%,0%,0%,"Naciuk, Sarah Michel",
ENGL,1030,39,Accelerated Composition,75%,15%,10%,0%,0%,0%,0%,0%,"Heath, Stephanie Mic",
ENGL,1030,42,Accelerated Composition,85%,5%,5%,0%,5%,0%,0%,0%,"Heath, Stephanie Mic",
ENGL,1030,44,Accelerated Composition,85%,10%,0%,0%,0%,0%,0%,5%,"Sargent, Carlisle An",
ENGL,1030,47,Accelerated Composition,84%,11%,5%,0%,0%,0%,0%,0%,"Melchers, Sarah Kath",
ENGL,1030,49,Accelerated Composition,85%,10%,0%,5%,0%,0%,0%,0%,"Zertuche, Hayley Ren",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 34 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGL,1030,53,Accelerated Composition,74%,11%,11%,0%,0%,0%,0%,5%,"Vaughan, Hannah Conl",
ENGL,1030,54,Accelerated Composition,42%,53%,5%,0%,0%,0%,0%,0%,"Zertuche, Hayley Ren",
ENGL,1030,56,Accelerated Composition,74%,21%,0%,0%,0%,0%,0%,5%,"Riggs, Nathan",
ENGL,1030,57,Accelerated Composition,89%,5%,5%,0%,0%,0%,0%,0%,"Hanzalik, Katherine",
ENGL,1030,58,Accelerated Composition,18%,18%,29%,6%,24%,0%,0%,6%,"Holliday, Justin All",
ENGL,1030,60,Accelerated Composition,90%,5%,0%,0%,0%,0%,0%,5%,"Gay, Kristen N",
ENGL,1030,61,Accelerated Composition,79%,21%,0%,0%,0%,0%,0%,0%,"Riggs, Nathan",
ENGL,2120,1,World Literature,52%,38%,0%,7%,0%,0%,0%,3%,"Benson, Christopher",
ENGL,2120,2,World Literature,76%,10%,5%,0%,10%,0%,0%,0%,"Lemons, Andrew M",
ENGL,2120,3,World Literature,17%,38%,21%,0%,17%,0%,0%,8%,"Foltz, David Charles",
ENGL,2120,4,World Literature,83%,17%,0%,0%,0%,0%,0%,0%,"Swords, Allen N.",
ENGL,2120,5,World Literature,90%,10%,0%,0%,0%,0%,0%,0%,"Swords, Allen N.",
ENGL,2120,7,World Literature,12%,54%,15%,4%,0%,0%,0%,15%,"Foltz, David Charles",
ENGL,2120,9,World Literature,38%,45%,7%,10%,0%,0%,0%,0%,"Waggoner, Joshua Nei",
ENGL,2120,10,World Literature,14%,61%,21%,0%,0%,0%,0%,4%,"Waggoner, Joshua Nei",
ENGL,2120,11,World Literature,32%,40%,4%,4%,12%,0%,0%,8%,"Kettnich, Karen M",
ENGL,2120,12,World Literature,16%,64%,4%,16%,0%,0%,0%,0%,"Kettnich, Karen M",
ENGL,2120,13,World Literature,30%,37%,26%,4%,4%,0%,0%,0%,"Woosley-Goodman, Meg",
ENGL,2120,14,World Literature,41%,59%,0%,0%,0%,0%,0%,0%,"Woosley-Goodman, Meg",
ENGL,2120,15,World Literature,27%,50%,23%,0%,0%,0%,0%,0%,"Cooper, Sarah Mae",
ENGL,2120,16,World Literature,48%,33%,15%,4%,0%,0%,0%,0%,"Cooper, Sarah Mae",
ENGL,2120,17,World Literature,37%,41%,4%,0%,15%,0%,0%,4%,"Waggoner, Joshua Nei",
ENGL,2120,18,World Literature,31%,56%,13%,0%,0%,0%,0%,0%,"Hankins, Gabriel And",
ENGL,2130,1,British Literature,36%,54%,4%,0%,0%,0%,0%,7%,"Paterson, Adrian",
ENGL,2130,2,British Literature,69%,12%,15%,4%,0%,0%,0%,0%,"Pelt, April Susanne",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 35 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGL,2130,3,British Literature,79%,21%,0%,0%,0%,0%,0%,0%,"Pelt, April Susanne",
ENGL,2130,4,British Literature,54%,32%,4%,7%,0%,0%,0%,4%,"Pelt, April Susanne",
ENGL,2130,5,British Literature,62%,19%,12%,4%,0%,0%,0%,4%,"Pelt, April Susanne",
ENGL,2130,6,British Literature,20%,44%,20%,0%,8%,0%,0%,8%,"Woosley-Goodman, Meg",
ENGL,2130,7,British Literature,46%,32%,7%,0%,7%,0%,0%,7%,"Woosley-Goodman, Meg",
ENGL,2130,10,British Literature,82%,14%,0%,0%,0%,0%,0%,4%,"Ghita, Lucian",
ENGL,2130,11,British Literature,76%,24%,0%,0%,0%,0%,0%,0%,"Ghita, Lucian",
ENGL,2130,12,British Literature,68%,25%,0%,0%,4%,0%,0%,4%,"Ghita, Lucian",
ENGL,2130,13,British Literature,72%,28%,0%,0%,0%,0%,0%,0%,"Ghita, Lucian",
ENGL,2140,1,American Literature,4%,71%,25%,0%,0%,0%,0%,0%,"Thomas, Rhondda Robi",
ENGL,2140,2,American Literature,11%,32%,29%,11%,14%,0%,0%,4%,"Ramirez, Barbara J",
ENGL,2140,3,American Literature,12%,46%,35%,4%,4%,0%,0%,0%,"Ramirez, Barbara J",
ENGL,2140,4,American Literature,66%,24%,3%,3%,3%,0%,0%,0%,"Nalley, Sharon Kathl",
ENGL,2140,5,American Literature,76%,17%,0%,3%,3%,0%,0%,0%,"Nalley, Sharon Kathl",
ENGL,2140,6,American Literature,39%,39%,11%,4%,4%,0%,0%,4%,"Stanton, William A",
ENGL,2140,7,American Literature,54%,36%,7%,0%,4%,0%,0%,0%,"Stanton, William A",
ENGL,2140,8,American Literature,93%,4%,0%,0%,0%,0%,0%,4%,"Stubblefield, David",
ENGL,2140,9,American Literature,67%,27%,3%,0%,0%,0%,0%,3%,"Stubblefield, David",
ENGL,2140,11,American Literature,89%,11%,0%,0%,0%,0%,0%,0%,"Stubblefield, David",
ENGL,2140,12,American Literature,75%,11%,11%,4%,0%,0%,0%,0%,"Stubblefield, David",
ENGL,2140,13,American Literature,80%,17%,3%,0%,0%,0%,0%,0%,"Nalley, Sharon Kathl",
ENGL,2140,14,American Literature,10%,41%,48%,0%,0%,0%,0%,0%,"Ramirez, Barbara J",
ENGL,2140,15,American Literature,44%,19%,19%,11%,0%,0%,0%,7%,"McCarroll, Meredith",
ENGL,2140,16,American Literature,29%,43%,21%,0%,4%,0%,0%,4%,"Ashton, Susanna M",
ENGL,2150,1,Lit in 20th-21st Cent Contexts,72%,24%,0%,0%,3%,0%,0%,0%,"Brown, Nicholas Chri",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 36 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGL,2150,2,Lit in 20th-21st Cent Contexts,0%,48%,44%,4%,0%,0%,0%,4%,"Monaghan, Amy N",
ENGL,2150,4,Lit in 20th-21st Cent Contexts,4%,52%,41%,0%,4%,0%,0%,0%,"Monaghan, Amy N",
ENGL,2150,5,Lit in 20th-21st Cent Contexts,52%,33%,11%,0%,4%,0%,0%,0%,"Lauro, Sarah",
ENGL,2150,6,Lit in 20th-21st Cent Contexts,64%,29%,7%,0%,0%,0%,0%,0%,"Lauro, Sarah",
ENGL,2150,7,Lit in 20th-21st Cent Contexts,14%,48%,28%,0%,0%,0%,0%,10%,"Foltz, David Charles",
ENGL,2150,8,Lit in 20th-21st Cent Contexts,61%,25%,7%,7%,0%,0%,0%,0%,"Pursley, John Logan",
ENGL,2150,9,Lit in 20th-21st Cent Contexts,57%,32%,7%,4%,0%,0%,0%,0%,"Pursley, John Logan",
ENGL,2150,10,Lit in 20th-21st Cent Contexts,83%,7%,3%,0%,7%,0%,0%,0%,"Kudera, Alexander P",
ENGL,2150,11,Lit in 20th-21st Cent Contexts,20%,68%,4%,0%,0%,0%,0%,8%,"Foltz, David Charles",
ENGL,2150,12,Lit in 20th-21st Cent Contexts,45%,31%,10%,10%,3%,0%,0%,0%,"Mathas, Andrew P",
ENGL,2150,13,Lit in 20th-21st Cent Contexts,55%,28%,7%,3%,7%,0%,0%,0%,"Mathas, Andrew P",
ENGL,2150,14,Lit in 20th-21st Cent Contexts,31%,50%,12%,4%,4%,0%,0%,0%,"Schilleman, Matthew",
ENGL,2150,15,Lit in 20th-21st Cent Contexts,36%,21%,25%,4%,7%,0%,0%,7%,"Mathas, Andrew P",
ENGL,3000,1,Professional Develop,70%,13%,13%,0%,3%,0%,0%,0%,"Bushnell, Cameron Fa",
ENGL,3040,2,Business Writing,72%,28%,0%,0%,0%,0%,0%,0%,"Williams, Sean D.",
ENGL,3040,3,Business Writing,55%,45%,0%,0%,0%,0%,0%,0%,"Williams, Sean D.",
ENGL,3040,4,Business Writing,80%,20%,0%,0%,0%,0%,0%,0%,"Randall, Philip D",
ENGL,3040,5,Business Writing,80%,15%,5%,0%,0%,0%,0%,0%,"Randall, Philip D",
ENGL,3040,14,Business Writing,45%,30%,25%,0%,0%,0%,0%,0%,"MacAlystre, Megan No",
ENGL,3040,15,Business Writing,70%,15%,10%,0%,0%,0%,0%,5%,"Randall, Philip D",
ENGL,3040,17,Business Writing,50%,45%,5%,0%,0%,0%,0%,0%,"MacAlystre, Megan No",
ENGL,3040,18,Business Writing,40%,50%,5%,0%,0%,0%,0%,5%,"MacAlystre, Megan No",
ENGL,3100,1,Crit Writ Lit,61%,28%,11%,0%,0%,0%,0%,0%,"Coombs, David Sweene",
ENGL,3100,2,Crit Writ Lit,33%,50%,11%,0%,0%,0%,0%,6%,"Mastroianni, Dominic",
ENGL,3100,4,Crit Writ Lit,38%,29%,19%,0%,5%,0%,0%,10%,"Goss, Erin Marina",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 37 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGL,3120,1,Advanced Composition,47%,26%,21%,0%,5%,0%,0%,0%,"Stansell, Elizabeth",
ENGL,3120,2,Advanced Composition,47%,42%,5%,0%,5%,0%,0%,0%,"Stansell, Elizabeth",
ENGL,3140,2,Technical Writing,25%,60%,10%,0%,0%,0%,0%,5%,"Pulley, William M",
ENGL,3140,3,Technical Writing,15%,50%,10%,5%,15%,0%,0%,5%,"Pulley, William M",
ENGL,3140,4,Technical Writing,78%,22%,0%,0%,0%,0%,0%,0%,"Schilleman, Matthew",
ENGL,3140,5,Technical Writing,32%,58%,0%,0%,0%,0%,0%,11%,"Schilleman, Matthew",
ENGL,3140,7,Technical Writing,80%,15%,0%,0%,0%,0%,0%,5%,"Nalley, Sharon Kathl",
ENGL,3140,9,Technical Writing,60%,40%,0%,0%,0%,0%,0%,0%,"Cooper, Sarah Mae",
ENGL,3140,10,Technical Writing,43%,48%,10%,0%,0%,0%,0%,0%,"Beck, Katalin",
ENGL,3140,11,Technical Writing,33%,62%,5%,0%,0%,0%,0%,0%,"Beck, Katalin",
ENGL,3140,12,Technical Writing,30%,55%,10%,0%,5%,0%,0%,0%,"Beck, Katalin",
ENGL,3140,13,Technical Writing,20%,55%,25%,0%,0%,0%,0%,0%,"Beck, Katalin",
ENGL,3140,16,Technical Writing,75%,15%,5%,0%,5%,0%,0%,0%,"Woolbright, Lauren E",
ENGL,3140,17,Technical Writing,73%,14%,5%,5%,5%,0%,0%,0%,"Woolbright, Lauren E",
ENGL,3140,18,Technical Writing,80%,15%,5%,0%,0%,0%,0%,0%,"Cooper, Sarah Mae",
ENGL,3140,19,Technical Writing,78%,17%,0%,6%,0%,0%,0%,0%,"Osborn, Matthew Jose",
ENGL,3140,20,Technical Writing,74%,21%,5%,0%,0%,0%,0%,0%,"Osborn, Matthew Jose",
ENGL,3140,21,Technical Writing,50%,45%,5%,0%,0%,0%,0%,0%,"Stansell, Elizabeth",
ENGL,3140,22,Technical Writing,82%,5%,5%,0%,9%,0%,0%,0%,"Conway, John E",
ENGL,3140,23,Technical Writing,81%,14%,5%,0%,0%,0%,0%,0%,"Conway, John E",
ENGL,3150,1,Sci Writing & Comm,85%,5%,0%,0%,10%,0%,0%,0%,"Randall, Philip D",
ENGL,3150,5,Sci Writing & Comm,70%,30%,0%,0%,0%,0%,0%,0%,"Pulley, William M",
ENGL,3150,6,Sci Writing & Comm,40%,40%,10%,5%,0%,0%,0%,5%,"Pulley, William M",
ENGL,3150,7,Sci Writing & Comm,90%,10%,0%,0%,0%,0%,0%,0%,"Benson, Christopher",
ENGL,3150,19,Sci Writing & Comm,76%,24%,0%,0%,0%,0%,0%,0%,"Conway, John E",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 38 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGL,3150,20,Sci Writing & Comm,90%,0%,0%,5%,0%,0%,0%,5%,"Conway, John E",
ENGL,3320,1,Visual Communication,68%,21%,11%,0%,0%,0%,0%,0%,"Eatman, Megan E",
ENGL,3450,1,Structure of Fiction,90%,5%,5%,0%,0%,0%,0%,0%,"Brown, Nicholas Chri",
ENGL,3460,1,Structure of Poetry,75%,10%,10%,0%,5%,0%,0%,0%,"Pursley, John Logan",
ENGL,3480,1,Structure Screenplay,75%,20%,0%,0%,0%,0%,0%,5%,"Waggoner, Joshua Nei",
ENGL,3490,1,Tech/Pop Imagination,26%,58%,5%,0%,5%,0%,0%,5%,"Thomas, Lindsay Carr",
ENGL,3530,1,Ethnic Am Lit,53%,32%,5%,0%,0%,0%,0%,11%,"Naimou, Angela M",
ENGL,3570,1,Film,26%,68%,5%,0%,0%,0%,0%,0%,"Monaghan, Amy N",
ENGL,3850,1,Children's Lit,58%,32%,5%,0%,5%,0%,0%,0%,"MacAlystre, Megan No",
ENGL,3960,1,Brit Lit Survey I,20%,30%,40%,0%,5%,0%,0%,5%,"Goss, Erin Marina",
ENGL,3960,2,Brit Lit Survey I,25%,15%,40%,5%,0%,0%,0%,15%,"Goss, Erin Marina",
ENGL,3960,3,Brit Lit Survey I,35%,20%,15%,15%,10%,0%,0%,5%,"Goss, Erin Marina",
ENGL,3970,1,Brit Lit Survey II,52%,33%,10%,0%,5%,0%,0%,0%,"Coombs, David Sweene",
ENGL,3980,1,Amer Lit Survey I,15%,50%,30%,0%,5%,0%,0%,0%,"Ashton, Susanna M",
ENGL,3990,1,Amer Lit Survey II,26%,42%,26%,0%,0%,0%,0%,5%,"Thomas, Rhondda Robi",
ENGL,4080,1,Chaucer,84%,5%,0%,0%,11%,0%,0%,0%,"Lemons, Andrew M",
ENGL,4110,1,Shakespeare,77%,23%,0%,0%,0%,0%,0%,0%,"Stockton, William H",
ENGL,4170,1,Victorian Period,32%,58%,11%,0%,0%,0%,0%,0%,"Manganelli, Kimberly",
ENGL,4200,1,Amer Lit to 1799,59%,29%,6%,0%,0%,0%,0%,6%,"Field, Jonathan Beec",
ENGL,4310,1,Modern Poetry,16%,68%,5%,0%,0%,0%,0%,11%,"Paterson, Adrian",
ENGL,4320,1,Modern Fiction,50%,39%,6%,0%,6%,0%,0%,0%,"Naimou, Angela M",
ENGL,4400,1,Literary Theory,29%,48%,24%,0%,0%,0%,0%,0%,"Mastroianni, Dominic",
ENGL,4410,1,Literary Editing,56%,39%,6%,0%,0%,0%,0%,0%,"Chapman, Wayne K",
ENGL,4450,1,Fiction Workshop,46%,31%,15%,8%,0%,0%,0%,0%,"Morris, Keith L",
ENGL,4590,2,Spec Top Lang Criticism Theory,37%,53%,11%,0%,0%,0%,0%,0%,"Bushnell, Cameron Fa",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 39 of 93,
Grades Report for 201501,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ENGL,4780,1,Digital Literacy,38%,44%,19%,0%,0%,0%,0%,0%,"Hankins, Gabriel And",
ENGL,4830,1,Af Am Lit 1920-Pres,71%,29%,0%,0%,0%,0%,0%,0%,"Bertholf, Garry J",
ENGL,4890,1,Topics Write & Publ,71%,29%,0%,0%,0%,0%,0%,0%,"Blakesley, David E",
ENGL,4960,1,Senior Seminar,42%,47%,11%,0%,0%,0%,0%,0%,"Field, Jonathan Beec",
