Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MKT,4280,2,Services Marketing,5%,74%,21%,0%,0%,0%,0%,0%,"Grove, Stephen J",
MKT,4310,1,Marketing Research,18%,50%,27%,5%,0%,0%,0%,0%,"Weathers, Peter D",
MKT,4310,2,Marketing Research,26%,63%,11%,0%,0%,0%,0%,0%,"Swain, Scott Darren",
MKT,4310,3,Marketing Research,38%,54%,8%,0%,0%,0%,0%,0%,"Swain, Scott Darren",
MKT,4310,4,Marketing Research,16%,72%,8%,0%,0%,0%,0%,4%,"Kilbourne, William E",
MKT,4430,1,Advertising Strategy,78%,20%,0%,0%,0%,0%,0%,2%,"Cameron, Albert Neil",
MKT,4450,1,Macromarketing,33%,67%,0%,0%,0%,0%,0%,0%,"Kilbourne, William E",
MKT,4500,1,Strategic Mktg Mgt,14%,62%,24%,0%,0%,0%,0%,0%,"Raymond, Mary Anne",
MKT,4500,2,Strategic Mktg Mgt,68%,32%,0%,0%,0%,0%,0%,0%,"Bennett, Delancy H S",
MKT,4500,3,Strategic Mktg Mgt,16%,76%,8%,0%,0%,0%,0%,0%,"Hopkins, Christopher",
MKT,4950,1,Marketing Metrics,23%,46%,23%,8%,0%,0%,0%,0%,"Weathers, Peter D",
MKT,8610,1,Marketing Research,36%,43%,14%,0%,0%,0%,0%,7%,"Hopkins, Christopher",
MKT,8630,1,Buyer Behavior,50%,45%,0%,0%,0%,0%,0%,5%,"Poehlman, Thomas A",
ML,1010,1,Leadership Fund I,72%,16%,0%,0%,0%,0%,0%,12%,"Rozetar, Robert W",
ML,1010,1,Leadership Fund I,72%,16%,0%,0%,0%,0%,0%,12%,"Medrano, Joe Luis",
ML,1010,2,Leadership Fund I,90%,7%,3%,0%,0%,0%,0%,0%,"Rozetar, Robert W",
ML,1010,2,Leadership Fund I,90%,7%,3%,0%,0%,0%,0%,0%,"Medrano, Joe Luis",
ML,2010,1,Leadership Develop I,88%,6%,0%,0%,0%,0%,0%,6%,"Crawford, Charles Co",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 97 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
ML,2010,1,Leadership Develop I,88%,6%,0%,0%,0%,0%,0%,6%,"Romo, Rene",
ML,2010,2,Leadership Develop I,67%,28%,0%,0%,0%,0%,0%,6%,"Romo, Rene",
ML,2010,2,Leadership Develop I,67%,28%,0%,0%,0%,0%,0%,6%,"Crawford, Charles Co",
ML,3010,1,Adv Leadership I,80%,20%,0%,0%,0%,0%,0%,0%,"Bielski, Jason Danie",
ML,3010,1,Adv Leadership I,80%,20%,0%,0%,0%,0%,0%,0%,"Norris, Kelly Rodric",
ML,3010,2,Adv Leadership I,59%,41%,0%,0%,0%,0%,0%,0%,"Norris, Kelly Rodric",
ML,3010,2,Adv Leadership I,59%,41%,0%,0%,0%,0%,0%,0%,"Bielski, Jason Danie",
ML,4010,1,Org Leadership I,87%,13%,0%,0%,0%,0%,0%,0%,"Mullinax, James D",
ML,4010,1,Org Leadership I,87%,13%,0%,0%,0%,0%,0%,0%,"Andrews, Phillip Ale",
ML,4010,3,Org Leadership I,63%,38%,0%,0%,0%,0%,0%,0%,"Andrews, Phillip Ale",
ML,4010,3,Org Leadership I,63%,38%,0%,0%,0%,0%,0%,0%,"Mullinax, James D",
MSE,2100,1,Intro to Mat Science,40%,33%,16%,5%,3%,0%,0%,3%,"Skaar, Eric C",
MSE,2100,2,Intro to Mat Science,31%,36%,17%,6%,4%,0%,0%,6%,"Brinkman, Kyle S",
MSE,2100,3,Intro to Mat Science,25%,38%,19%,7%,2%,0%,0%,9%,"Skaar, Eric C",
MSE,2100,4,Intro to Mat Science,33%,40%,14%,3%,4%,0%,0%,5%,"Skaar, Eric C",
MSE,3190,1,Materials Proc I,14%,36%,36%,9%,5%,0%,0%,0%,"Rack, Henry J",
MSE,3190,2,Materials Proc I,45%,43%,11%,0%,0%,0%,0%,0%,"Bordia, Rajendra Kum",
MSE,3190,2,Materials Proc I,45%,43%,11%,0%,0%,0%,0%,0%,"Mefford, Olin T",
MSE,3260,1,Thermo of Materials,26%,50%,18%,3%,0%,0%,0%,3%,"Lickfield, Gary C",
MSE,3260,2,Thermo of Materials,9%,41%,38%,6%,0%,0%,0%,6%,"Lickfield, Gary C",
MSE,3270,1,Transport Phenomena,77%,16%,6%,0%,1%,0%,0%,1%,"Kornev, Konstantin G",
MSE,3270,2,Transport Phenomena,47%,35%,9%,9%,0%,0%,0%,0%,"Peng, Fei",
MSE,4020,1,Solid State Material,28%,44%,28%,0%,0%,0%,0%,0%,"Jacobsohn, Luiz Gust",
MSE,4130,1,Noncrystalline Mater,57%,21%,21%,0%,0%,0%,0%,0%,"Leigh, Herbert David",
MSE,4150,1,Polymer Sc Engr,30%,34%,21%,6%,6%,0%,0%,4%,"Urban, Marek W",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 98 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MSE,4150,2,Polymer Sc Engr,35%,35%,15%,11%,1%,0%,0%,2%,"Mefford, Olin T",
MSE,4410,1,Mfg Laboratory,80%,20%,0%,0%,0%,0%,0%,0%,"Brosnan, Denis A",
MSE,4550,1,Polymer Fiber Lab,83%,8%,0%,0%,0%,0%,0%,8%,"Mefford, Olin T",
MSE,4550,2,Polymer Fiber Lab,54%,38%,8%,0%,0%,0%,0%,0%,"Mefford, Olin T",
MSE,4580,1,Surf Phen in Ms&E,21%,29%,14%,29%,7%,0%,0%,0%,"Kornev, Konstantin G",
MSE,4610,1,Polymer & Fiber Mate,80%,20%,0%,0%,0%,0%,0%,0%,"Stevens, Kathryn Ann",
MSE,8010,1,Grad Sem in Material,75%,25%,0%,0%,0%,0%,0%,0%,"Brown, Philip J",
MSE,8010,1,Grad Sem in Material,75%,25%,0%,0%,0%,0%,0%,0%,"Brinkman, Kyle S",
MSE,8200,1,Def Mech in Solids,29%,57%,0%,0%,0%,0%,0%,14%,"Kennedy, Marian S",
MSE,8270,1,Kin of Phase Tran,60%,40%,0%,0%,0%,0%,0%,0%,"Peng, Fei",
MSE,8520,1,Polymer Science II,47%,37%,16%,0%,0%,0%,0%,0%,"Luzinov, Igor A.",
MUSC,1110,1,Beginning Class Guit,75%,17%,0%,0%,0%,0%,0%,8%,"Stevenson, David E",
MUSC,1420,1,Music Theory I,58%,8%,25%,0%,8%,0%,0%,0%,"Conley, David A.",
MUSC,1420,2,Music Theory I,63%,31%,6%,0%,0%,0%,0%,0%,"Conley, David A.",
MUSC,2100,1,Music in West World,58%,32%,3%,3%,0%,0%,0%,3%,"Lapin, Eric J",
MUSC,2100,2,Music in West World,69%,25%,3%,3%,0%,0%,0%,0%,"Odom, Lisa Sain",
MUSC,2100,3,Music in West World,84%,10%,6%,0%,0%,0%,0%,0%,"Lapin, Eric J",
MUSC,2100,4,Music in West World,52%,13%,19%,10%,6%,0%,0%,0%,"Li-Bleuel, Linda L",
MUSC,2100,5,Music in West World,83%,10%,5%,0%,2%,0%,0%,0%,"Hurlburt, Timothy Ra",
MUSC,2100,6,Music in West World,60%,23%,3%,0%,0%,0%,0%,13%,"Jacobus, Rhea Beth",
MUSC,2100,7,Music in West World,76%,17%,0%,0%,3%,0%,0%,3%,"Jacobus, Rhea Beth",
MUSC,2100,8,Music in West World,66%,25%,6%,0%,0%,0%,0%,3%,"Jacobus, Rhea Beth",
MUSC,2100,9,Music in West World,93%,5%,0%,0%,0%,0%,0%,2%,"Jacobi, Evan Michael",
MUSC,2100,10,Music in West World,84%,0%,16%,0%,0%,0%,0%,0%,"Dzuris, Linda",
MUSC,2100,12,Music in West World,52%,35%,10%,0%,0%,0%,0%,3%,"Kibler, Lea F",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 99 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
MUSC,3080,1,Surv of Broadway I,64%,36%,0%,0%,0%,0%,0%,0%,"Christmas, Jeffrey C",
MUSC,3110,1,Hist of Amer Music,56%,28%,13%,0%,3%,0%,0%,0%,"Hosler, Ned M",
MUSC,3120,1,History of Jazz,47%,37%,16%,0%,0%,0%,0%,0%,"Lapin, Eric J",
MUSC,3130,1,Hist of Rock & Roll,46%,39%,7%,4%,0%,0%,0%,4%,"Altstatt, Hamilton S",
MUSC,3170,1,Hist of Country Mus,75%,16%,6%,0%,0%,0%,0%,3%,"Hosler, Ned M",
MUSC,3180,1,Hist of Audio Tech,63%,21%,16%,0%,0%,0%,0%,0%,"Whisler, Bruce Allen",
MUSC,3420,1,Women's Breakout Ens,86%,14%,0%,0%,0%,0%,0%,0%,"Conley, David A.",
MUSC,3610,1,Marching Band,98%,0%,0%,0%,0%,0%,0%,1%,"Hurlburt, Timothy Ra",
MUSC,3610,1,Marching Band,98%,0%,0%,0%,0%,0%,0%,1%,"Spede, Mark J",
MUSC,3630,1,Jazz Ensemble,83%,0%,0%,0%,0%,0%,0%,17%,"Hurlburt, Timothy Ra",
MUSC,3700,1,Clemson University S,95%,5%,0%,0%,0%,0%,0%,0%,"Durham, Justin W",
MUSC,3720,1,Men's Glee,93%,0%,0%,0%,0%,0%,0%,7%,"Conley, David A.",
MUSC,4150,1,Music Hist to 1750,29%,18%,29%,12%,12%,0%,0%,0%,"Durham, Justin W",
NPL,3000,1,Nonprofit Leadership,70%,15%,4%,0%,0%,0%,0%,11%,"Lamb, Tracy Diane",
NPL,3000,2,Nonprofit Leadership,72%,12%,4%,0%,8%,0%,0%,4%,"Lamb, Tracy Diane",
NURS,1020,1,Nrsg Success Skills,94%,6%,0%,0%,0%,0%,0%,0%,"Goodenow, Kristin M",
NURS,1400,1,Comp App Hlth Care,83%,17%,0%,0%,0%,0%,0%,0%,"Meehan, Nancy K",
NURS,3030,1,Nursing of Adults,22%,65%,14%,0%,0%,0%,0%,0%,"Harmon, Corinne Croc",
NURS,3030,1,Nursing of Adults,22%,65%,14%,0%,0%,0%,0%,0%,"Ravan, Leslie Anne M",
NURS,3040,1,Pathophysiology,52%,46%,2%,0%,0%,0%,0%,0%,"Hassen, Elizabeth Ca",
NURS,3040,400,Pathophysiology,43%,38%,10%,0%,5%,0%,0%,5%,"Murton, Catherine Si",
NURS,3040,401,Pathophysiology,91%,9%,0%,0%,0%,0%,0%,0%,"Steck, Mary B",
NURS,3050,1,Psychosocial Nursing,86%,14%,0%,0%,0%,0%,0%,0%,"Busby, Kevin Earle",
NURS,3100,1,Health Assessment,67%,31%,2%,0%,0%,0%,0%,0%,"Willoughby, Deborah",
NURS,3100,400,Health Assessment,48%,48%,0%,0%,0%,0%,0%,5%,"Thrift, Jason R",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 100 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
NURS,3120,1,Foundations of Nurs,25%,65%,8%,0%,0%,0%,0%,2%,"Pye, Angela K",
NURS,3120,400,Foundations of Nurs,14%,81%,0%,0%,0%,0%,0%,5%,"Taylor, Wanda Leigh",
NURS,3190,400,Health Assessment fo,82%,9%,9%,0%,0%,0%,0%,0%,"Smith, Kelly Jordan",
NURS,3200,400,Prof in Nurs,90%,5%,0%,0%,0%,0%,0%,5%,"Steck, Mary B",
NURS,3230,400,Gerontology Nurs,95%,5%,0%,0%,0%,0%,0%,0%,"McIntosh, Tawny Jenn",
NURS,3300,2,Research in Nursing,91%,5%,5%,0%,0%,0%,0%,0%,"Parker, Veronica G",
NURS,3330,400,Health Care Genetics,85%,15%,0%,0%,0%,0%,0%,0%,"DeLuca, Jane Marie",
NURS,3400,1,Pharmther Nursing,43%,43%,6%,6%,2%,0%,0%,2%,"Murton, Catherine Si",
NURS,3400,400,Pharmther Nursing,29%,52%,5%,5%,5%,0%,0%,5%,"Murton, Catherine Si",
NURS,4010,1,Mental Health Nurs,95%,5%,0%,0%,0%,0%,0%,0%,"Garrard, Lindsey Reb",
NURS,4030,200,Complex Nursing of A,87%,13%,0%,0%,0%,0%,0%,0%,"Whitcomb, John Josep",
NURS,4030,230,Complex Nursing of A,88%,13%,0%,0%,0%,0%,0%,0%,"Whitcomb, John Josep",
NURS,4100,1,Lead Mgt Practicum,93%,7%,0%,0%,0%,0%,0%,0%,"Webster, Sheri Smith",
NURS,4100,1,Lead Mgt Practicum,93%,7%,0%,0%,0%,0%,0%,0%,"Botchway, Portia A",
NURS,4100,400,Lead Mgt Practicum,88%,13%,0%,0%,0%,0%,0%,0%,"Webster, Sheri Smith",
NURS,4100,400,Lead Mgt Practicum,88%,13%,0%,0%,0%,0%,0%,0%,"Botchway, Portia A",
NURS,4110,1,Nursing of Children,66%,29%,5%,0%,0%,0%,0%,0%,"Temples, Heide S.",
NURS,4120,1,Nurs Women and Fam,87%,13%,0%,0%,0%,0%,0%,0%,"Miller, Lisa B",
NURS,4150,1,Comm Hlth Nursing,93%,5%,2%,0%,0%,0%,0%,0%,"Gillespie, Jackie S",
NURS,8050,400,Pharmaco Adv Nurs,73%,27%,0%,0%,0%,0%,0%,0%,"Fasolino, Tracy King",
NURS,8060,400,Advan Assessment for,56%,44%,0%,0%,0%,0%,0%,0%,"Davis, Stephanie Cla",
NURS,8060,400,Advan Assessment for,56%,44%,0%,0%,0%,0%,0%,0%,"Pruitt, Rosanne H",
NURS,8090,400,Pathophysiology,88%,13%,0%,0%,0%,0%,0%,0%,"Lowe, Tracy Brock",
NURS,8090,400,Pathophysiology,88%,13%,0%,0%,0%,0%,0%,0%,"Eggert, Julia A",
NURS,8190,400,Developing Family,93%,7%,0%,0%,0%,0%,0%,0%,"Miller, Lisa B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 101 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
NURS,8190,400,Developing Family,93%,7%,0%,0%,0%,0%,0%,0%,"Watt, Paula J",
NURS,8200,400,Child & Adol Nursing,44%,50%,6%,0%,0%,0%,0%,0%,"Temples, Heide S.",
NUTR,2030,1,Intro Princ of Human,42%,34%,15%,2%,2%,0%,0%,4%,"Hutcheon, Deborah An",
NUTR,2050,1,Nutr for Nurs Prof,66%,31%,2%,1%,0%,0%,0%,0%,"Hutcheon, Deborah An",
NUTR,2160,1,Evidence-Based Nutri,73%,19%,3%,0%,0%,0%,0%,5%,"Fraser, Angela M",
NUTR,4190,1,Professional Dev in,91%,9%,0%,0%,0%,0%,0%,0%,"Fraser, Angela M",
NUTR,4240,1,Medical Nutr Thera I,63%,29%,9%,0%,0%,0%,0%,0%,"Haliena, Rita M",
NUTR,4510,1,Human Nutrition,39%,44%,11%,5%,2%,0%,0%,0%,"Haley-Zitlin, Vivian",
PA,1010,1,Intro to Perf Arts,74%,22%,0%,0%,0%,0%,0%,4%,"Hartmann, David J",
PA,1030,1,Portfolio I,91%,4%,0%,0%,0%,0%,0%,4%,"Dzuris, Linda",
PA,2010,1,Career Planning and,67%,17%,17%,0%,0%,0%,0%,0%,"Hosler, Ned M",
PA,2790,1,Perf Arts Pract I,86%,0%,9%,0%,5%,0%,0%,0%,"Moore, Kenneth W",
PA,2800,1,Perf Arts Pract II,82%,14%,0%,0%,5%,0%,0%,0%,"Moore, Kenneth W",
PA,3010,1,Prin of Arts Admin,47%,47%,0%,0%,0%,0%,0%,6%,"Buyer, Paul L",
PADM,7020,400,Research Methods,80%,20%,0%,0%,0%,0%,0%,0%,"Chrestman, Ronald E",
PADM,8220,400,Public Policy Proces,71%,14%,0%,0%,0%,0%,0%,14%,"Mellott, Mark Daniel",
PADM,8290,400,Public Financial Man,40%,47%,0%,0%,0%,0%,0%,13%,"Frager, Robert D",
PADM,8510,400,Emergency Management,56%,33%,0%,0%,0%,0%,0%,11%,"Batson, Steven C",
PADM,8680,400,Local Government Adm,36%,45%,0%,0%,0%,0%,0%,18%,"Bundrick, Alfred E",
PADM,8780,404,COMMUNICATIONS FOR P,60%,20%,0%,0%,10%,0%,0%,10%,"Schmidt, Scott A",
PAS,3010,1,Pan African Studies,48%,30%,15%,4%,0%,0%,0%,2%,"Bartley, Abel A",
PDBE,8010,1,Advanced Theory in E,80%,20%,0%,0%,0%,0%,0%,0%,"Ellis, Clifford Dona",
PDBE,8010,1,Advanced Theory in E,80%,20%,0%,0%,0%,0%,0%,0%,"Powers, Matthew Neal",
PES,1040,1,Introduction to Plan,46%,43%,11%,0%,0%,0%,0%,0%,"Agudelo, Paula",
PES,2020,1,Soils,19%,41%,33%,3%,3%,0%,0%,1%,"Park, Dara Michelle",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 102 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PES,4850,1,Environmental Soil C,50%,50%,0%,0%,0%,0%,0%,0%,"Liu, Haibo",
PHIL,1010,1,Intro to Phil Prob,76%,15%,6%,0%,3%,0%,0%,0%,"Stegall, David L",
PHIL,1010,2,Intro to Phil Prob,71%,9%,9%,0%,0%,0%,0%,12%,"Stegall, David L",
PHIL,1010,3,Intro to Phil Prob,37%,34%,26%,0%,0%,0%,0%,3%,"Grau, Christopher M",
PHIL,1020,1,Intro to Logic,14%,74%,9%,0%,0%,0%,0%,3%,"Smith, Kelly C",
PHIL,1020,2,Intro to Logic,9%,76%,15%,0%,0%,0%,0%,0%,"Smith, Kelly C",
PHIL,1020,3,Intro to Logic,67%,21%,3%,6%,3%,0%,0%,0%,"Hannen, Michael Hal",
PHIL,1020,4,Intro to Logic,83%,13%,0%,3%,0%,0%,0%,0%,"Hannen, Michael Hal",
PHIL,1020,5,Intro to Logic,77%,23%,0%,0%,0%,0%,0%,0%,"Moss, Gregory Scott",
PHIL,1020,6,Intro to Logic,74%,9%,6%,0%,0%,0%,0%,12%,"Moss, Gregory Scott",
PHIL,1020,7,Intro to Logic,64%,27%,0%,6%,0%,0%,0%,3%,"Moss, Gregory Scott",
PHIL,1030,1,Intro to Ethics (HON,71%,29%,0%,0%,0%,0%,0%,0%,"Satris, Stephen A",H
PHIL,1030,2,Intro to Ethics,29%,29%,17%,14%,9%,0%,0%,3%,"Ingle, Jennifer F",
PHIL,1030,3,Intro to Ethics,47%,44%,3%,0%,0%,0%,0%,6%,"Hannen, Michael Hal",
PHIL,1030,4,Intro to Ethics,14%,51%,29%,6%,0%,0%,0%,0%,"Ingle, Jennifer F",
PHIL,1030,5,Intro to Ethics,24%,52%,9%,0%,6%,0%,0%,9%,"Starkey, Charles",
PHIL,1030,6,Intro to Ethics,51%,34%,3%,3%,3%,0%,0%,6%,"Lake, Ryan N.",
PHIL,1030,8,Intro to Ethics,33%,43%,19%,0%,5%,0%,0%,0%,"Lake, Ryan N.",
PHIL,1030,9,Intro to Ethics,51%,37%,9%,0%,0%,0%,0%,3%,"Lake, Ryan N.",
PHIL,3030,1,Phil of Religion,50%,36%,0%,7%,0%,0%,0%,7%,"Moss, Gregory Scott",
PHIL,3040,1,Moral Philosophy,19%,38%,19%,0%,13%,0%,0%,13%,"Starkey, Charles",
PHIL,3050,1,Existentialism,82%,9%,0%,0%,9%,0%,0%,0%,"Stegall, David L",
PHIL,3150,1,Ancient Philosophy,18%,43%,25%,7%,7%,0%,0%,0%,"Satris, Stephen A",
PHIL,3160,1,Mod Phil,61%,30%,3%,0%,3%,0%,0%,3%,"Hannen, Michael Hal",
PHIL,3170,1,19th-Century Philoso,15%,27%,27%,6%,9%,0%,0%,15%,"Maker, William A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 103 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PHIL,3200,1,Soc and Pol Phil,28%,44%,16%,0%,8%,0%,0%,4%,"May, Todd G",
PHIL,3260,1,Science and Values,36%,48%,6%,0%,3%,0%,0%,6%,"Garnar, Andrew W",
PHIL,3260,2,Science and Values,41%,38%,15%,0%,3%,0%,0%,3%,"Garnar, Andrew W",
PHIL,3260,3,Science and Values,49%,49%,0%,0%,3%,0%,0%,0%,"Garnar, Andrew W",
PHIL,3430,1,Phil of Law,82%,12%,0%,0%,0%,0%,0%,6%,"Stegall, David L",
PHIL,3440,1,Business Ethics,83%,11%,0%,0%,0%,0%,0%,6%,"Stegall, David L",
PHIL,3450,1,Environmental Ethics,42%,21%,6%,12%,12%,0%,0%,6%,"Ingle, Jennifer F",
PHIL,3490,1,Gender and Sexuality,33%,48%,4%,0%,7%,0%,0%,7%,"Perpich, Diane",
PHIL,3550,1,Phil Mind & Cog Sci,40%,40%,10%,0%,0%,0%,0%,10%,"Garnar, Andrew W",
PHIL,3990,1,Philosophy Portfolio,46%,54%,0%,0%,0%,0%,0%,0%,"Smith, Kelly C",
PHIL,4020,1,Topics in Philosophy,41%,41%,12%,0%,6%,0%,0%,0%,"May, Todd G",
PHIL,4020,2,Topics in Philosophy,36%,45%,0%,0%,9%,0%,0%,9%,"Delmas, Candice",
PHIL,4750,1,Philosophy of Film,27%,45%,9%,9%,0%,0%,0%,9%,"Grau, Christopher M",
PHSC,1180,1,Intro Phys & Astro,95%,5%,0%,0%,0%,0%,0%,0%,"Nammouz, Minory",
PHYS,1220,1,Physics With Cal I,31%,30%,23%,6%,5%,0%,0%,4%,"The, Lih-sin",
PHYS,1220,2,Physics With Cal I,20%,28%,26%,15%,7%,0%,0%,4%,"The, Lih-sin",
PHYS,1220,4,Phys W/Cal I (MAJ ON,28%,39%,11%,11%,0%,0%,0%,11%,"Daw, Murray S",
PHYS,1240,1,Physics Lab I,6%,83%,6%,0%,6%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,2,Physics Lab I,24%,76%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,3,Physics Lab I,11%,78%,11%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,4,Physics Lab I,83%,17%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,5,Physics Lab I,6%,88%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,1240,6,Physics Lab I,56%,38%,0%,0%,0%,0%,0%,6%,"Hester, Jerry D",
PHYS,1240,7,Physics Lab I,27%,67%,0%,0%,0%,0%,0%,7%,"Hester, Jerry D",
PHYS,1240,8,Physics Lab I,63%,31%,6%,0%,0%,0%,0%,0%,"Hester, Jerry D",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
"Monday, September 23, 2019",,,,,,,,,,,,Page 104 of 122,
Grades Report for 201408,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,Instructor,Honor
PHYS,1240,9,Physics Lab I,76%,18%,0%,0%,0%,0%,0%,6%,"Hester, Jerry D",
PHYS,1240,10,Physics Lab I,89%,6%,0%,0%,0%,0%,0%,6%,"Hester, Jerry D",
PHYS,1240,11,Physics Lab I,6%,82%,0%,0%,0%,0%,0%,12%,"Hester, Jerry D",
PHYS,1240,12,Physics Lab I,50%,44%,0%,0%,0%,0%,0%,6%,"Hester, Jerry D",
PHYS,1240,13,Physics Lab I,19%,63%,13%,0%,0%,0%,0%,6%,"Hester, Jerry D",
PHYS,1240,14,Physics Lab I,6%,63%,19%,0%,6%,0%,0%,6%,"Hester, Jerry D",
PHYS,1240,16,Physics Lab I,50%,43%,0%,0%,0%,0%,0%,7%,"Hester, Jerry D",
PHYS,1240,17,Physics Lab I,29%,64%,0%,0%,0%,0%,0%,7%,"Hester, Jerry D",
PHYS,2070,1,General Physics I,42%,35%,16%,4%,1%,0%,0%,2%,"Pope, Amy Liann",
PHYS,2070,2,General Physics I,52%,33%,9%,2%,1%,0%,0%,2%,"Pope, Amy Liann",
PHYS,2070,3,General Physics I,34%,28%,22%,7%,6%,0%,0%,3%,"Puneet, Pooja",
PHYS,2080,1,General Physics II,42%,37%,12%,4%,4%,0%,0%,3%,"Puneet, Pooja",
PHYS,2090,1,Gen Phys Lab I,29%,54%,13%,0%,0%,0%,0%,4%,"Hester, Jerry D",
PHYS,2090,2,Gen Phys Lab I,50%,50%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,3,Gen Phys Lab I,33%,67%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,4,Gen Phys Lab I,48%,48%,0%,0%,0%,0%,0%,5%,"Hester, Jerry D",
PHYS,2090,5,Gen Phys Lab I,40%,45%,10%,5%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,6,Gen Phys Lab I,37%,58%,5%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,7,Gen Phys Lab I,68%,23%,5%,0%,0%,0%,0%,5%,"Hester, Jerry D",
PHYS,2090,8,Gen Phys Lab I,48%,52%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,9,Gen Phys Lab I,75%,25%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,10,Gen Phys Lab I,55%,27%,14%,0%,0%,0%,0%,5%,"Hester, Jerry D",
PHYS,2090,11,Gen Phys Lab I,38%,42%,17%,0%,0%,0%,0%,4%,"Hester, Jerry D",
PHYS,2090,12,Gen Phys Lab I,57%,35%,9%,0%,0%,0%,0%,0%,"Hester, Jerry D",
PHYS,2090,13,Gen Phys Lab I,63%,38%,0%,0%,0%,0%,0%,0%,"Hester, Jerry D",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,
