Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
GC,3730,1,Media Management in Bra,69%,28%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Driggs, Jaclyn",
,,,,,,,,,,,,,,,,Kathleen,
GC,3740,2,Brand Communications Str,94%,3%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Herr, Jacqueline Reed",
GC,3800,1,Junior Seminar in Graphic,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tonkin, Charles",
,,,,,,,,,,,,,,,,Edward,
GC,4060,1,Package and Specialty Prin,92%,5%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Woolbright, Nona L",
GC,4400,1,Commercial Printing,49%,29%,14%,3%,6%,0%,0%,0%,0%,0%,0%,0%,"Weisenmiller, Eric M.",
GC,4440,1,Current Dev/Trends in Gr C,47%,50%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"O'Hara, Liam Henry",
GC,4800,1,Senior Seminar in Graphic,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tonkin, Charles",
,,,,,,,,,,,,,,,,Edward,
GC,4900,4,Color Science,63%,31%,0%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Seymour, John",
,,,,,,,,,,,,,,,,Charles,
GC,4900,16,GC Visual Design & Art Dir,89%,0%,0%,0%,11%,0%,0%,0%,0%,0%,0%,0%,"Walker, Erica Black",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 87 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
GC,8010,1,Process Control Color Repr,50%,17%,0%,0%,0%,0%,0%,17%,17%,0%,0%,0%,"Seymour, John",
,,,,,,,,,,,,,,,,Charles,
GEN,1030,1,Careers in Bioch/Gen,81%,15%,2%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Starr-Moss, Alison",
,,,,,,,,,,,,,,,,Nicole,
GEN,3000,1,Fundamental Genetics,32%,40%,20%,4%,1%,0%,0%,3%,0%,0%,0%,0%,"Tsai, Kate Leanne",
,,,,,,,,,,,,,,,,Willingha,
GEN,3000,2,Fundamental Genetics,82%,15%,2%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Lyda, Todd A",
GEN,3000,3,Fundamental Genetics,85%,13%,1%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Lyda, Todd A",
GEN,3020,1,Molec & General Genetics,60%,27%,7%,0%,0%,0%,0%,0%,7%,0%,0%,0%,"Tsai, Kate Leanne",H
,,,,,,,,,,,,,,,,Willingha,
GEN,3020,2,Molecular & General Gene,18%,44%,27%,0%,7%,0%,0%,4%,0%,0%,0%,0%,"Kozubowski, Lukasz",
GEN,3020,4,Molecular & General Gene,25%,42%,19%,3%,0%,0%,0%,11%,0%,0%,0%,0%,"Sekhon, Rajandeep",
,,,,,,,,,,,,,,,,Singh,
GEN,4100,1,Population & Quant Geneti,71%,22%,2%,0%,2%,0%,0%,2%,0%,0%,0%,0%,"Lyda, Todd A",
GEN,4110,1,Population & Quant Gen L,88%,6%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Kanapeckas Metris,",
,,,,,,,,,,,,,,,,Kimberly Lynn,
GEN,4110,2,Population & Quant Gen L,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kanapeckas Metris,",
,,,,,,,,,,,,,,,,Kimberly Lynn,
GEN,4110,3,Population & Quant Gen L,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kanapeckas Metris,",
,,,,,,,,,,,,,,,,Kimberly Lynn,
GEN,4110,4,Population & Quant Gen L,85%,8%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Kanapeckas Metris,",
,,,,,,,,,,,,,,,,Kimberly Lynn,
GEN,4400,1,Bioinformatics,77%,8%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Feltus, Frank",
,,,,,,,,,,,,,,,,Alexander,
GEN,4500,1,Comparative Genetics,25%,45%,23%,2%,5%,0%,0%,0%,0%,0%,0%,0%,"Clark, Leigh Anne",
GEN,4910,19,CI:Tangible Genomics,50%,25%,0%,0%,0%,0%,0%,0%,25%,0%,0%,0%,"Konkel, Miriam",
,,,,,,,,,,,,,,,,Kristine,
GEN,4930,2,Senior Seminar,86%,0%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liang, Haiying",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 88 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
GEN,6100,1,Population & Quant Geneti,71%,14%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Lyda, Todd A",
GEN,6400,1,Bioinformatics,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Feltus, Frank",
,,,,,,,,,,,,,,,,Alexander,
GEN,8250,1,Seminar I,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Sekhon, Rajandeep",
,,,,,,,,,,,,,,,,Singh,
GEN,8900,3,Special Topics in Plant Gen,67%,0%,0%,0%,0%,0%,0%,33%,0%,0%,0%,0%,"Liang, Haiying",
GEOG,1010,1,Intro to Geography,35%,40%,10%,10%,5%,0%,0%,0%,0%,0%,0%,0%,"Smith, Christa A.",
GEOG,1030,1,World Regional Geography,29%,31%,23%,8%,5%,0%,0%,4%,0%,0%,0%,0%,"Terry, William Church",
GEOG,3030,1,Urban Geography,50%,43%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Smith, Christa A.",
GEOG,3400,1,Geography of Latin Americ,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Terry, William Church",
GEOL,1010,1,Physical Geology,30%,27%,24%,8%,5%,0%,0%,7%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1010,2,Physical Geology,41%,27%,18%,6%,4%,0%,0%,4%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1010,3,Physical Geology,42%,34%,16%,2%,0%,0%,0%,2%,4%,0%,0%,0%,"Fidler, Mary",
,,,,,,,,,,,,,,,,Katherine,
GEOL,1010,4,Physical Geology,52%,26%,14%,4%,2%,0%,0%,2%,0%,0%,0%,0%,"Fidler, Mary",
,,,,,,,,,,,,,,,,Katherine,
GEOL,1010,5,Physical Geology,28%,50%,18%,0%,0%,0%,0%,2%,2%,0%,0%,0%,"Lazar, Kelly Best",
GEOL,1030,1,Physical Geol Lab,43%,35%,13%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,2,Physical Geol Lab,82%,14%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,3,Physical Geol Lab,63%,33%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,4,Physical Geol Lab,46%,33%,17%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,5,Physical Geol Lab,48%,26%,13%,4%,0%,0%,0%,9%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,6,Physical Geol Lab,54%,29%,13%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,7,Physical Geol Lab,58%,33%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,8,Physical Geol Lab,78%,4%,4%,0%,4%,0%,0%,9%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,9,Physical Geol Lab,42%,38%,17%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 89 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
GEOL,1030,11,Physical Geol Lab,58%,33%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,12,Physical Geol Lab,65%,26%,0%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,13,Physical Geol Lab,57%,39%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,14,Physical Geol Lab,48%,39%,4%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,15,Physical Geol Lab,29%,41%,6%,6%,0%,0%,0%,18%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,16,Physical Geol Lab,38%,31%,15%,0%,8%,0%,0%,8%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,17,Physical Geol Lab,71%,13%,4%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,18,Physical Geol Lab,58%,29%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,19,Physical Geol Lab,59%,36%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1120,1,Earth Resources,63%,21%,9%,3%,3%,0%,0%,1%,0%,0%,0%,0%,"Scribner, Emily Don",
GEOL,1140,1,Earth Resources Lab,54%,38%,7%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Scribner, Emily Don",
GEOL,1200,1,Natural Hazards,51%,31%,11%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Scribner, Emily Don",
GEOL,1200,2,Natural Hazards,54%,24%,17%,3%,1%,0%,0%,0%,0%,0%,0%,0%,"Scribner, Emily Don",
GEOL,2070,1,Min & Intro Pet Lab,30%,50%,0%,0%,0%,0%,0%,0%,20%,0%,0%,0%,"Fidler, Mary",
,,,,,,,,,,,,,,,,Katherine,
GEOL,3000,1,Environmental Geology,74%,18%,3%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Flinchum, Brady",
,,,,,,,,,,,,,,,,Adams,
GEOL,3020,1,Structural Geology,35%,29%,18%,0%,0%,0%,0%,0%,18%,0%,0%,0%,"Pullen, Alexander",
,,,,,,,,,,,,,,,,Thomas,
GEOL,4500,3,Paleoclimate,43%,29%,0%,0%,0%,0%,0%,14%,14%,0%,0%,0%,"Pullen, Alexander",
,,,,,,,,,,,,,,,,Thomas,
GEOL,4910,1,Research Synthesis I,56%,22%,11%,0%,11%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,6150,1,Analysis Geological Proces,50%,33%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Murdoch, Lawrence C",
GEOL,8080,1,Groundwater Modeling,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Falta, Ronald W",
GEOL,8610,1,Geology Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Popat, Sudeep",
GER,1010,1,Elementary German,45%,27%,18%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"King, Oswald Harris",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 90 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
GER,1010,2,Elementary German,69%,13%,6%,0%,13%,0%,0%,0%,0%,0%,0%,0%,"King, Oswald Harris",
GER,1020,2,Elementary German,40%,20%,30%,10%,0%,0%,0%,0%,0%,0%,0%,0%,"Ferrell, J Lee",
GER,2010,1,Intermediate German,10%,45%,31%,10%,0%,0%,0%,0%,3%,0%,0%,0%,"Schmidt, Johannes",
GER,2020,1,Intermediate German,38%,31%,15%,0%,0%,0%,0%,15%,0%,0%,0%,0%,"Stoicea, Gabriela",
GER,2600,1,Topics in GER Lit-Brecht,78%,13%,0%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"King, Oswald Harris",
GER,2600,2,Topic in GER Lit-Brect,88%,8%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"King, Oswald Harris",
GER,2600,3,Topics in Ger Liter: Doppel,48%,30%,4%,0%,9%,0%,0%,9%,0%,0%,0%,0%,"Stoicea, Gabriela",
GER,3050,1,Ger Conv & Comp,70%,20%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Ferrell, J Lee",
GER,4750,1,Adv Ger Seminar,73%,18%,0%,0%,0%,0%,0%,0%,9%,0%,0%,0%,"Schmidt, Johannes",
HCC,9500,1,HATLab seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Knijnenburg, Bart",
HCG,9890,400,Research Methods in HCG,46%,31%,8%,0%,0%,0%,0%,8%,8%,0%,0%,0%,"Ward, Linda D",
HCG,9910,401,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Ward, Linda D",
HIST,1010,1,History of the United State,28%,36%,23%,5%,3%,0%,0%,5%,0%,0%,0%,0%,"Jeffries, James",
,,,,,,,,,,,,,,,,Bradford,
HIST,1010,2,History of the United State,30%,46%,14%,5%,3%,0%,0%,2%,0%,0%,0%,0%,"Jeffries, James",
,,,,,,,,,,,,,,,,Bradford,
HIST,1010,5,History of the United State,43%,35%,15%,5%,3%,0%,0%,0%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1010,7,History of the United State,29%,51%,17%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1010,11,History of the United State,49%,33%,13%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1010,12,History of the United State,70%,23%,1%,0%,4%,0%,0%,3%,0%,0%,0%,0%,"Regan, Amanda",
,,,,,,,,,,,,,,,,Eileen,
HIST,1010,13,History of the United State,67%,23%,8%,0%,1%,0%,0%,1%,0%,0%,0%,0%,"Regan, Amanda",
,,,,,,,,,,,,,,,,Eileen,
HIST,1010,15,History of the United State,43%,35%,10%,5%,5%,0%,0%,3%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1020,1,History of the United State,39%,21%,18%,5%,5%,0%,0%,8%,3%,0%,0%,0%,"Andrew, John R",
HIST,1220,1,"Hist, Tech & Society",65%,14%,5%,3%,10%,0%,0%,3%,0%,0%,0%,0%,"Mack, Pamela E",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 91 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HIST,1240,2,Environmental History Sur,17%,48%,26%,2%,2%,0%,0%,5%,0%,0%,0%,0%,"Jeffries, James",
,,,,,,,,,,,,,,,,Bradford,
HIST,1720,1,The West and the World I,34%,35%,19%,5%,2%,0%,0%,5%,0%,0%,0%,0%,"Langenfeld, Kathryn",
HIST,1720,2,The West and the World I,69%,21%,5%,0%,3%,0%,0%,0%,2%,0%,0%,0%,"Marks, Steven G",
HIST,1720,3,The West and the World I,77%,11%,6%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Hilliard, Christine",
,,,,,,,,,,,,,,,,Ryan,
HIST,1730,1,The West and the World II,35%,23%,15%,4%,5%,0%,0%,19%,0%,0%,0%,0%,"Grubb, C Alan",
HIST,1730,2,The West and the World II,48%,37%,0%,2%,9%,0%,0%,0%,4%,0%,0%,0%,"Venkatesh, Archana",
HIST,2990,2,Seminar: The Historian's Cr,74%,16%,0%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Silvestri, Michael S",
HIST,3120,1,Afr Amer Hist 1877 to Pres,48%,33%,10%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Bartley, Abel A",
HIST,3280,1,US Legal History to 1890,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wilson, Lee Brady",
HIST,3330,1,Hist of Mod Japan,21%,54%,21%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Moise, Edwin E",
HIST,3420,1,South Am Since 1800,88%,4%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"Moore, Rachel Anne",
HIST,3510,1,Ancient Near East,31%,13%,13%,19%,19%,0%,0%,6%,0%,0%,0%,0%,"Thames, John T",
HIST,3540,1,Greek World,63%,29%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Langenfeld, Kathryn",
HIST,3610,1,History of Britain to 1688,84%,8%,0%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Wood Seefeldt, Tara",
,,,,,,,,,,,,,,,,Sue,
HIST,3810,1,Germany 1918 to 1945,36%,24%,20%,4%,8%,0%,0%,8%,0%,0%,0%,0%,"Meng, Michael L",
HIST,3840,1,Hist of Mod France,57%,19%,0%,0%,0%,0%,0%,19%,5%,0%,0%,0%,"Grubb, C Alan",
HIST,3890,3,Woodland Cemetery Proje,53%,27%,7%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Collini, Sara Elizabeth",
HIST,3900,1,Modern Military History,12%,44%,28%,4%,8%,0%,0%,0%,4%,0%,0%,0%,"Moise, Edwin E",
HIST,3910,1,Post World War II World,68%,20%,4%,0%,0%,0%,0%,0%,8%,0%,0%,0%,"Stoil, Rebecca Anna",
HIST,3970,1,Modern Middle East,85%,5%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bein, Amit",
HIST,3990,1,American Mil Hist 1917-Pr,42%,33%,4%,0%,4%,0%,0%,17%,0%,0%,0%,0%,"Andrew, John R",
HIST,4000,1,Labor & Capital in US HIST,45%,36%,0%,0%,0%,0%,0%,9%,9%,0%,0%,0%,"Stoil, Rebecca Anna",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 92 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HIST,4600,1,Britain & the World Wars,63%,21%,5%,0%,5%,0%,0%,0%,5%,0%,0%,0%,"Barczewski,",
,,,,,,,,,,,,,,,,Stephanie L,
HIST,4600,2,The Tudors,53%,21%,0%,5%,11%,0%,0%,5%,5%,0%,0%,0%,"Wood Seefeldt, Tara",
,,,,,,,,,,,,,,,,Sue,
HIST,4700,1,Women&Gender Early Mo,73%,0%,7%,0%,20%,0%,0%,0%,0%,0%,0%,0%,"Hilliard, Christine",
,,,,,,,,,,,,,,,,Ryan,
HIST,4710,1,Russian Film History,56%,28%,11%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Marks, Steven G",
HIST,4900,1,The British Monarchy,74%,21%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,"Barczewski,",
,,,,,,,,,,,,,,,,Stephanie L,
HIST,4900,2,Global Slavery,50%,42%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,"Hassell, Stephanie N",
HIST,4930,1,Slavery and Film,18%,55%,0%,18%,9%,0%,0%,0%,0%,0%,0%,0%,"Bartley, Abel A",
HIST,8910,1,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Meng, Michael L",
HLTH,2020,1,Introduction to Public Heal,63%,31%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,2,Introduction to Public Heal,65%,23%,3%,3%,3%,0%,0%,0%,3%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,3,Introduction to Public Heal,63%,28%,6%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2020,4,Introduction to Public Heal,68%,29%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2020,400,Introduction to Public Heal,76%,14%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,401,Introduction to Public Heal,75%,20%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2030,1,Health Care Sys,70%,24%,3%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Staton, Tanya Lee",
HLTH,2030,401,Health Care Sys,64%,24%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Staton, Tanya Lee",
HLTH,2400,1,Deter of Hlth Behav,56%,28%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Clinkscales, Amelia",
,,,,,,,,,,,,,,,,Beasley,
HLTH,2400,2,Deter of Hlth Behav,54%,31%,0%,8%,0%,0%,0%,8%,0%,0%,0%,0%,"Clinkscales, Amelia",
,,,,,,,,,,,,,,,,Beasley,
HLTH,2600,1,Medical Terminology & Co,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Edwards, Karen W",
HLTH,2600,400,Medical Terminology & Co,89%,7%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Edwards, Karen W",
HLTH,2600,401,Medical Terminology & Co,92%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Long, Johnny T",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 93 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HLTH,2980,1,Human Health and Disease,83%,13%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2980,3,Human Health and Disease,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brittain, Brooke",
,,,,,,,,,,,,,,,,Allison,
HLTH,3050,1,Body Resp Hlth Beh,71%,25%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kemper, Karen A",
HLTH,3100,1,Women's Hlth Issues,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Falta, Deborah Alma",
HLTH,3400,1,Hlth Prom Prog Plan,52%,40%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Long, Johnny T",
HLTH,3610,1,Int Health Care Econ,88%,9%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Truong, Khoa Dang",
HLTH,3800,1,Epidemiology,39%,45%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Falta, Deborah Alma",
HLTH,3800,2,Epidemiology,32%,54%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Falta, Deborah Alma",
HLTH,3800,3,Epidemiology,18%,59%,6%,6%,0%,0%,0%,12%,0%,0%,0%,0%,"Spitler, Hugh Donald",
HLTH,3800,401,Epidemiology,68%,26%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Davis, Pamela Harley",
,,,,,,,,,,,,,,,,Thornton,
HLTH,3980,1,Health Appraisal Skills,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Meyer, Kathleen M",
HLTH,3980,2,Health Appraisal Skills,33%,58%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Meyer, Kathleen M",
HLTH,4000,1,Infec Disease & Exposure,74%,22%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Staton, Tanya Lee",
HLTH,4190,1,Health Sci Internship Prep,84%,13%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Meyer, Kathleen M",
HLTH,4200,1,Hlth Science Intern,92%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Meyer, Kathleen M",
HLTH,4400,1,Manag Hlth Serv Org,65%,18%,12%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Shi, Lu",
HLTH,4700,1,Global Health,68%,28%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sherry, Julia Caroline",
HLTH,4750,1,Hlthcr Oper Mgmt Res,77%,15%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Shi, Lu",
HLTH,4900,1,Res Eval St Pub Hlth,84%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Witrick, Brian Alex",
HLTH,4900,2,Res Eval St Pub Hlth,64%,27%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Witrick, Brian Alex",
HLTH,4900,3,Res Eval St Pub Hlth,83%,13%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,ARJOMANDASKARI,
,,,,,,,,,,,,,,,,"SIRIZI, DELARAM",
HLTH,4970,6,Assess. Student Health CI,0%,0%,0%,0%,0%,86%,14%,0%,0%,0%,0%,0%,"Goree, Jennifer",
,,,,,,,,,,,,,,,,Margaret,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, January 5, 2022",,,,,,,,,,,,,,,,Page 94 of 163,
Grades Report for 202108,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HLTH,4980,1,Improving Pop Hlth,41%,41%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Spitler, Hugh Donald",
HLTH,8030,1,Theories and Determ of He,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Williams, Joel Edward",
HLTH,8090,400,Epidemiological Res,81%,13%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Robb, Sara Wagner",
HLTH,8120,500,Clinical and Translational S,63%,16%,5%,0%,11%,0%,0%,5%,0%,0%,0%,0%,"Floyd, Sarah Bauer",
HLTH,8220,1,Health Research II,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cartmell, Kathleen",
,,,,,,,,,,,,,,,,Buford,
